BIOGUIDE_ID,OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
B000013,HON. SPENCER BACHUS,2009,2009Q4,SUPPLIES AND MATERIALS,29554.07,3585.29
B000013,HON. SPENCER BACHUS,2009,2009Q3,OTHER SERVICES,28465,9415
B000013,HON. SPENCER BACHUS,2009,2009Q3,SUPPLIES AND MATERIALS,25968.78,5655.88
B000013,HON. SPENCER BACHUS,2009,2009Q4,FRANKED MAIL,16103.78,4952.25
B000013,HON. SPENCER BACHUS,2009,2009Q3,FRANKED MAIL,11151.53,3937.48
B000013,HON. SPENCER BACHUS,2009,2009Q4,PRINTING AND REPRODUCTION,8750.75,283.8
B000013,HON. SPENCER BACHUS,2009,2009Q3,PRINTING AND REPRODUCTION,8466.95,712.7
B000013,HON. SPENCER BACHUS,2009,2009Q4,EQUIPMENT,8218.44,2113.89
B000013,HON. SPENCER BACHUS,2009,2009Q3,EQUIPMENT,6104.55,4187.02
B000013,HON. SPENCER BACHUS,2009,2009Q4,PERSONNEL BENEFITS,1989.42,0
B000013,HON. SPENCER BACHUS,2009,2009Q3,PERSONNEL BENEFITS,1989.42,0
H000874,HON. STENY H HOYER,2009,2009Q4,PERSONNEL COMPENSATION,1085908.23,318738.63
H000874,HON. STENY H HOYER,2009,2009Q3,PERSONNEL COMPENSATION,767169.6,271169.93
H000874,HON. STENY H HOYER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",126731.19,31180.4
H000874,HON. STENY H HOYER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",95550.79,41259.45
H000874,HON. STENY H HOYER,2009,2009Q4,OTHER SERVICES,28340.86,6829.59
H000874,HON. STENY H HOYER,2009,2009Q4,SUPPLIES AND MATERIALS,21993.66,4178.11
H000874,HON. STENY H HOYER,2009,2009Q3,OTHER SERVICES,21511.27,7597.09
H000874,HON. STENY H HOYER,2009,2009Q3,SUPPLIES AND MATERIALS,17815.55,10193.36
H000874,HON. STENY H HOYER,2009,2009Q4,EQUIPMENT,13466.96,1352.95
H000874,HON. STENY H HOYER,2009,2009Q3,EQUIPMENT,12114.01,9543.78
H000874,HON. STENY H HOYER,2009,2009Q4,FRANKED MAIL,5137.44,1213.23
H000874,HON. STENY H HOYER,2009,2009Q3,FRANKED MAIL,3924.21,769.14
H000874,HON. STENY H HOYER,2009,2009Q4,TRAVEL,1934.12,0
H000874,HON. STENY H HOYER,2009,2009Q3,TRAVEL,1934.12,1761.93
H000874,HON. STENY H HOYER,2009,2009Q4,PRINTING AND REPRODUCTION,1149.75,123.1
H000874,HON. STENY H HOYER,2009,2009Q4,PERSONNEL BENEFITS,1117.72,0
H000874,HON. STENY H HOYER,2009,2009Q3,PERSONNEL BENEFITS,1117.72,0
H000874,HON. STENY H HOYER,2009,2009Q3,PRINTING AND REPRODUCTION,1026.65,755.55
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,PERSONNEL COMPENSATION,1006668.9,284951.35
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,PERSONNEL COMPENSATION,721717.55,242710.13
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",113586.41,32915.37
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,TRAVEL,109851.77,14595.37
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,TRAVEL,95256.4,34780.9
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",80671.04,25970.35
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,OTHER SERVICES,55610.36,11668.89
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,OTHER SERVICES,43941.47,11979
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,SUPPLIES AND MATERIALS,28243.76,9292.81
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,SUPPLIES AND MATERIALS,18950.95,5828.14
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,FRANKED MAIL,18422.49,8172.59
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,PRINTING AND REPRODUCTION,17845.48,10656.48
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,EQUIPMENT,10911.02,8652.47
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,FRANKED MAIL,10249.9,4367.92
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,PRINTING AND REPRODUCTION,7189,2895.62
H001037,HON. STEPHANIE HERSETH,2009,2009Q4,PERSONNEL BENEFITS,3262.48,0
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,PERSONNEL BENEFITS,3262.48,286.9
H001037,HON. STEPHANIE HERSETH,2009,2009Q3,EQUIPMENT,2258.55,752.85
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,PERSONNEL COMPENSATION,1018679.41,296164.44
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,PERSONNEL COMPENSATION,722514.97,251095.08
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",160475.45,49824.06
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",110651.39,36855.03
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,OTHER SERVICES,51355.38,13126.32
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,OTHER SERVICES,38229.06,12976.02
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,TRAVEL,35537.56,6814.39
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,TRAVEL,28723.17,9597.24
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,SUPPLIES AND MATERIALS,24092.02,14913.48
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,SUPPLIES AND MATERIALS,9178.54,3442.5
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,EQUIPMENT,3782.7,912.65
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,EQUIPMENT,2870.05,793.21
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,PERSONNEL BENEFITS,2464.43,0
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,PERSONNEL BENEFITS,2464.43,0
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,FRANKED MAIL,1694.42,388.54
L000562,HON. STEPHEN F. LYNCH,2009,2009Q4,PRINTING AND REPRODUCTION,1596.7,210.6
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,PRINTING AND REPRODUCTION,1386.1,639.7
L000562,HON. STEPHEN F. LYNCH,2009,2009Q3,FRANKED MAIL,1305.88,305.48
A000365,HON. STEVE AUSTRIA,2009,2009Q4,PERSONNEL COMPENSATION,897686.12,253000.02
A000365,HON. STEVE AUSTRIA,2009,2009Q3,PERSONNEL COMPENSATION,644686.1,218766.68
A000365,HON. STEVE AUSTRIA,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",88253.25,27941.73
A000365,HON. STEVE AUSTRIA,2009,2009Q4,PRINTING AND REPRODUCTION,87308.91,34380.32
A000365,HON. STEVE AUSTRIA,2009,2009Q4,FRANKED MAIL,65409.37,36337.85
A000365,HON. STEVE AUSTRIA,2009,2009Q4,TRAVEL,63758.46,22994.55
A000365,HON. STEVE AUSTRIA,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",60311.52,31204.48
A000365,HON. STEVE AUSTRIA,2009,2009Q3,PRINTING AND REPRODUCTION,52928.59,25487.31
A000365,HON. STEVE AUSTRIA,2009,2009Q4,OTHER SERVICES,50573.9,10369.86
A000365,HON. STEVE AUSTRIA,2009,2009Q3,TRAVEL,40763.91,19692.77
A000365,HON. STEVE AUSTRIA,2009,2009Q3,OTHER SERVICES,40204.04,10447.22
A000365,HON. STEVE AUSTRIA,2009,2009Q3,FRANKED MAIL,29071.52,26152.68
A000365,HON. STEVE AUSTRIA,2009,2009Q4,SUPPLIES AND MATERIALS,28043.66,7224.85
A000365,HON. STEVE AUSTRIA,2009,2009Q3,SUPPLIES AND MATERIALS,20818.81,4314.23
A000365,HON. STEVE AUSTRIA,2009,2009Q4,EQUIPMENT,5498.26,2541.04
A000365,HON. STEVE AUSTRIA,2009,2009Q3,EQUIPMENT,2957.22,985.74
B001203,HON. STEVE BUYER,2009,2009Q4,PERSONNEL COMPENSATION,1118879.46,360240.2
B001203,HON. STEVE BUYER,2009,2009Q3,PERSONNEL COMPENSATION,758639.26,258895.95
B001203,HON. STEVE BUYER,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",99114.46,23098.55
B001203,HON. STEVE BUYER,2009,2009Q4,TRAVEL,91829.95,20868.77
B001203,HON. STEVE BUYER,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",76015.91,31506.15
B001203,HON. STEVE BUYER,2009,2009Q3,TRAVEL,70961.18,25460.93
B001203,HON. STEVE BUYER,2009,2009Q4,OTHER SERVICES,42725.66,10751.38
B001203,HON. STEVE BUYER,2009,2009Q3,OTHER SERVICES,31974.28,10567.52
B001203,HON. STEVE BUYER,2009,2009Q4,SUPPLIES AND MATERIALS,30178.46,3566.41
B001203,HON. STEVE BUYER,2009,2009Q3,SUPPLIES AND MATERIALS,26612.05,7683.26
B001203,HON. STEVE BUYER,2009,2009Q4,PRINTING AND REPRODUCTION,15938.26,5622.76
B001203,HON. STEVE BUYER,2009,2009Q4,FRANKED MAIL,12713.82,3684.64
B001203,HON. STEVE BUYER,2009,2009Q4,EQUIPMENT,11563.89,6963.82
B001203,HON. STEVE BUYER,2009,2009Q3,PRINTING AND REPRODUCTION,10315.5,3941.06
B001203,HON. STEVE BUYER,2009,2009Q3,FRANKED MAIL,9029.18,4975.79
B001203,HON. STEVE BUYER,2009,2009Q3,EQUIPMENT,4600.07,1325.83
B001203,HON. STEVE BUYER,2009,2009Q4,PERSONNEL BENEFITS,579.32,0
B001203,HON. STEVE BUYER,2009,2009Q3,PERSONNEL BENEFITS,579.32,0
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,PERSONNEL COMPENSATION,1043072.25,327602.44
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,PERSONNEL COMPENSATION,715469.81,242620.5
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",87057.74,21218.88
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",65838.86,22004.05
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,OTHER SERVICES,59196.82,19357
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,OTHER SERVICES,39839.82,9552
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,SUPPLIES AND MATERIALS,38623.49,26030.51
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,TRAVEL,16192.37,3193.39
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,PRINTING AND REPRODUCTION,13571.88,888.38
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,TRAVEL,12998.98,3143.6
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,PRINTING AND REPRODUCTION,12683.5,6180.4
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,SUPPLIES AND MATERIALS,12592.98,3789.7
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,EQUIPMENT,6135.44,579
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,EQUIPMENT,5556.44,764.7
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,FRANKED MAIL,5046.64,1458.57
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,FRANKED MAIL,3588.07,1676.36
L000553,HON. STEVE C LATOURETTE,2009,2009Q4,PERSONNEL BENEFITS,1716.21,0
L000553,HON. STEVE C LATOURETTE,2009,2009Q3,PERSONNEL BENEFITS,1716.21,0
C001068,HON. STEVE COHEN,2009,2009Q4,PERSONNEL COMPENSATION,927088.62,294083.41
C001068,HON. STEVE COHEN,2009,2009Q3,PERSONNEL COMPENSATION,633005.21,212547.26
C001068,HON. STEVE COHEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",103775.18,28704.17
C001068,HON. STEVE COHEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",75071.01,26729.41
C001068,HON. STEVE COHEN,2009,2009Q4,TRAVEL,59383.32,20068.47
C001068,HON. STEVE COHEN,2009,2009Q4,SUPPLIES AND MATERIALS,58036.2,26940.13
C001068,HON. STEVE COHEN,2009,2009Q4,OTHER SERVICES,53665.44,17049.75
C001068,HON. STEVE COHEN,2009,2009Q4,FRANKED MAIL,50572.88,18571.28
C001068,HON. STEVE COHEN,2009,2009Q4,PRINTING AND REPRODUCTION,42862.89,10211.27
C001068,HON. STEVE COHEN,2009,2009Q3,TRAVEL,39314.85,12758.64
C001068,HON. STEVE COHEN,2009,2009Q3,OTHER SERVICES,36615.69,11704.77
C001068,HON. STEVE COHEN,2009,2009Q3,PRINTING AND REPRODUCTION,32651.62,10506.6
C001068,HON. STEVE COHEN,2009,2009Q3,FRANKED MAIL,32001.6,15482
C001068,HON. STEVE COHEN,2009,2009Q3,SUPPLIES AND MATERIALS,31096.07,17965.69
C001068,HON. STEVE COHEN,2009,2009Q4,EQUIPMENT,7587.53,4995
C001068,HON. STEVE COHEN,2009,2009Q3,EQUIPMENT,2592.53,2135.94
C001068,HON. STEVE COHEN,2009,2009Q4,PERSONNEL BENEFITS,1790.75,0
C001068,HON. STEVE COHEN,2009,2009Q3,PERSONNEL BENEFITS,1790.75,0
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,PERSONNEL COMPENSATION,748403.08,201947.02
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,PERSONNEL COMPENSATION,546456.06,198597
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",78393.51,22409.03
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,PRINTING AND REPRODUCTION,60144.39,14300.98
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,FRANKED MAIL,56952.32,10809.89
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",55984.48,18294.49
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,TRAVEL,53560.26,16115.35
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,SUPPLIES AND MATERIALS,48420.38,21431.36
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,FRANKED MAIL,46142.43,2846.38
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,PRINTING AND REPRODUCTION,45843.41,4599.42
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,TRAVEL,37444.91,14459.46
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,OTHER SERVICES,30138,5735
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,SUPPLIES AND MATERIALS,26989.02,2917.22
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,OTHER SERVICES,24403,6722
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,EQUIPMENT,23098.47,6127.85
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,EQUIPMENT,16970.62,1835.37
D000609,HON. STEVE DRIEHAUS,2009,2009Q4,PERSONNEL BENEFITS,1310.76,0
D000609,HON. STEVE DRIEHAUS,2009,2009Q3,PERSONNEL BENEFITS,1310.76,0
I000057,HON. STEVE ISRAEL,2009,2009Q4,PERSONNEL COMPENSATION,957606.15,271547.54
I000057,HON. STEVE ISRAEL,2009,2009Q3,PERSONNEL COMPENSATION,686058.61,227570.81
I000057,HON. STEVE ISRAEL,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",116612.61,29469.45
I000057,HON. STEVE ISRAEL,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",87143.16,31345.84
I000057,HON. STEVE ISRAEL,2009,2009Q4,TRAVEL,62209.67,13571.6
I000057,HON. STEVE ISRAEL,2009,2009Q4,SUPPLIES AND MATERIALS,60483.33,11125.51
I000057,HON. STEVE ISRAEL,2009,2009Q3,SUPPLIES AND MATERIALS,49357.82,17704.18
I000057,HON. STEVE ISRAEL,2009,2009Q3,TRAVEL,48638.07,20806.8
I000057,HON. STEVE ISRAEL,2009,2009Q4,FRANKED MAIL,38082.18,32357.09
I000057,HON. STEVE ISRAEL,2009,2009Q4,OTHER SERVICES,37619.57,6824.5
I000057,HON. STEVE ISRAEL,2009,2009Q3,OTHER SERVICES,30795.07,16740.52
I000057,HON. STEVE ISRAEL,2009,2009Q4,PRINTING AND REPRODUCTION,22485.09,17765.87
I000057,HON. STEVE ISRAEL,2009,2009Q4,EQUIPMENT,7988.66,3464.74
I000057,HON. STEVE ISRAEL,2009,2009Q3,FRANKED MAIL,5725.09,2609.36
I000057,HON. STEVE ISRAEL,2009,2009Q3,PRINTING AND REPRODUCTION,4719.22,2307.62
I000057,HON. STEVE ISRAEL,2009,2009Q3,EQUIPMENT,4523.92,2046.63
I000057,HON. STEVE ISRAEL,2009,2009Q4,PERSONNEL BENEFITS,1794.78,0
I000057,HON. STEVE ISRAEL,2009,2009Q3,PERSONNEL BENEFITS,1794.78,0
K000365,HON. STEVE KAGEN,2009,2009Q4,PERSONNEL COMPENSATION,855137.58,168741.71
K000365,HON. STEVE KAGEN,2009,2009Q3,PERSONNEL COMPENSATION,686395.87,234350.02
K000365,HON. STEVE KAGEN,2009,2009Q4,PRINTING AND REPRODUCTION,172076.44,827.5
K000365,HON. STEVE KAGEN,2009,2009Q3,PRINTING AND REPRODUCTION,171248.94,79380.82
K000365,HON. STEVE KAGEN,2009,2009Q4,FRANKED MAIL,128915.73,2492.98
K000365,HON. STEVE KAGEN,2009,2009Q3,FRANKED MAIL,126422.75,59934.26
K000365,HON. STEVE KAGEN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",106718.17,33418.75
K000365,HON. STEVE KAGEN,2009,2009Q4,OTHER SERVICES,76132.57,12786.77
K000365,HON. STEVE KAGEN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",73299.42,27662.11
K000365,HON. STEVE KAGEN,2009,2009Q3,OTHER SERVICES,63345.8,28430.95
K000365,HON. STEVE KAGEN,2009,2009Q4,TRAVEL,41561.68,6427.03
K000365,HON. STEVE KAGEN,2009,2009Q3,TRAVEL,35134.65,16791.95
K000365,HON. STEVE KAGEN,2009,2009Q4,SUPPLIES AND MATERIALS,18378.87,2976.7
K000365,HON. STEVE KAGEN,2009,2009Q3,SUPPLIES AND MATERIALS,15402.17,2486.01
K000365,HON. STEVE KAGEN,2009,2009Q4,EQUIPMENT,11643.62,1761.38
K000365,HON. STEVE KAGEN,2009,2009Q3,EQUIPMENT,9882.24,3270.39
K000365,HON. STEVE KAGEN,2009,2009Q4,PERSONNEL BENEFITS,2607.17,0
K000365,HON. STEVE KAGEN,2009,2009Q3,PERSONNEL BENEFITS,2607.17,0
K000362,HON. STEVE KING,2009,2009Q4,PERSONNEL COMPENSATION,890925.54,280475.93
K000362,HON. STEVE KING,2009,2009Q3,PERSONNEL COMPENSATION,610449.61,207066.49
K000362,HON. STEVE KING,2009,2009Q4,TRAVEL,147467.12,26157.34
K000362,HON. STEVE KING,2009,2009Q3,TRAVEL,121309.78,43466.64
K000362,HON. STEVE KING,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",80424.51,30596.78
K000362,HON. STEVE KING,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",49827.73,17974.8
K000362,HON. STEVE KING,2009,2009Q4,SUPPLIES AND MATERIALS,40814.02,14429.71
K000362,HON. STEVE KING,2009,2009Q4,OTHER SERVICES,35058.38,9929.63
K000362,HON. STEVE KING,2009,2009Q3,SUPPLIES AND MATERIALS,26384.31,11898.1
K000362,HON. STEVE KING,2009,2009Q3,OTHER SERVICES,25128.75,7791.75
K000362,HON. STEVE KING,2009,2009Q4,FRANKED MAIL,19782.59,4211.01
K000362,HON. STEVE KING,2009,2009Q3,FRANKED MAIL,15571.58,5998.39
K000362,HON. STEVE KING,2009,2009Q4,EQUIPMENT,7196.8,1814.24
K000362,HON. STEVE KING,2009,2009Q3,EQUIPMENT,5382.56,2660.08
K000362,HON. STEVE KING,2009,2009Q4,PRINTING AND REPRODUCTION,3559.54,1813.19
K000362,HON. STEVE KING,2009,2009Q3,PRINTING AND REPRODUCTION,1746.35,1015.5
K000362,HON. STEVE KING,2009,2009Q4,PERSONNEL BENEFITS,1020.02,0
K000362,HON. STEVE KING,2009,2009Q3,PERSONNEL BENEFITS,1020.02,0
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,PERSONNEL COMPENSATION,909142.89,224003.81
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,PERSONNEL COMPENSATION,685139.08,226239.39
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",116275.52,25634.86
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",90640.66,31131.38
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,SUPPLIES AND MATERIALS,55155.81,19853.49
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,OTHER SERVICES,48674,13110
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,FRANKED MAIL,47009.59,876.24
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,FRANKED MAIL,46133.35,44864.13
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,OTHER SERVICES,35564,13110
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,SUPPLIES AND MATERIALS,35302.32,5312.88
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,PRINTING AND REPRODUCTION,34202.83,206.46
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,PRINTING AND REPRODUCTION,33996.37,28620.34
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,EQUIPMENT,30988.72,2956.74
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,EQUIPMENT,28031.98,5149.5
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,TRAVEL,26995.75,4940.85
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,TRAVEL,22054.9,7397.66
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q4,PERSONNEL BENEFITS,1399.75,0
R000462,HON. STEVEN R. ROTHMAN,2009,2009Q3,PERSONNEL BENEFITS,1399.75,0
S001176,HON. STEVE SCALISE,2009,2009Q4,PERSONNEL COMPENSATION,795816.64,250784.56
S001176,HON. STEVE SCALISE,2009,2009Q3,PERSONNEL COMPENSATION,545032.08,193480.61
S001176,HON. STEVE SCALISE,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",101064.14,26163.17
S001176,HON. STEVE SCALISE,2009,2009Q4,PRINTING AND REPRODUCTION,99981.45,9580.94
S001176,HON. STEVE SCALISE,2009,2009Q3,PRINTING AND REPRODUCTION,90400.51,41171.08
S001176,HON. STEVE SCALISE,2009,2009Q4,FRANKED MAIL,83494.98,6469.75
S001176,HON. STEVE SCALISE,2009,2009Q4,TRAVEL,78713.68,10980.29
S001176,HON. STEVE SCALISE,2009,2009Q3,FRANKED MAIL,77025.23,71345.29
S001176,HON. STEVE SCALISE,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",74900.97,22501.89
S001176,HON. STEVE SCALISE,2009,2009Q3,TRAVEL,67733.39,25620.5
S001176,HON. STEVE SCALISE,2009,2009Q4,OTHER SERVICES,32491.63,6219
S001176,HON. STEVE SCALISE,2009,2009Q3,OTHER SERVICES,26272.63,8600
S001176,HON. STEVE SCALISE,2009,2009Q4,SUPPLIES AND MATERIALS,24723.12,3735.85
S001176,HON. STEVE SCALISE,2009,2009Q3,SUPPLIES AND MATERIALS,20987.27,8250.32
S001176,HON. STEVE SCALISE,2009,2009Q4,EQUIPMENT,3227.92,858.68
S001176,HON. STEVE SCALISE,2009,2009Q3,EQUIPMENT,2369.24,1628.4
S001176,HON. STEVE SCALISE,2009,2009Q4,PERSONNEL BENEFITS,611.81,0
S001176,HON. STEVE SCALISE,2009,2009Q3,PERSONNEL BENEFITS,611.81,-243.7
M001134,HON. SUE MYRICK,2009,2009Q4,PERSONNEL COMPENSATION,1044117.57,297195.98
M001134,HON. SUE MYRICK,2009,2009Q3,PERSONNEL COMPENSATION,746921.59,257288
M001134,HON. SUE MYRICK,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",164626.37,34391.69
M001134,HON. SUE MYRICK,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",130234.68,67385.51
M001134,HON. SUE MYRICK,2009,2009Q4,TRAVEL,95270.37,27018.58
M001134,HON. SUE MYRICK,2009,2009Q3,TRAVEL,68251.79,29232.61
M001134,HON. SUE MYRICK,2009,2009Q4,OTHER SERVICES,49019.95,16210.25
M001134,HON. SUE MYRICK,2009,2009Q4,SUPPLIES AND MATERIALS,38352.07,11704.09
M001134,HON. SUE MYRICK,2009,2009Q3,OTHER SERVICES,32809.7,7354.56
M001134,HON. SUE MYRICK,2009,2009Q3,SUPPLIES AND MATERIALS,26647.98,18082.21
M001134,HON. SUE MYRICK,2009,2009Q4,EQUIPMENT,11356.57,6884.33
M001134,HON. SUE MYRICK,2009,2009Q4,PRINTING AND REPRODUCTION,8195.75,461.75
M001134,HON. SUE MYRICK,2009,2009Q3,PRINTING AND REPRODUCTION,7734,2869.86
M001134,HON. SUE MYRICK,2009,2009Q4,FRANKED MAIL,6238.09,3048.87
M001134,HON. SUE MYRICK,2009,2009Q3,EQUIPMENT,4472.24,1449.75
M001134,HON. SUE MYRICK,2009,2009Q3,FRANKED MAIL,3189.22,1296.42
M001134,HON. SUE MYRICK,2009,2009Q4,PERSONNEL BENEFITS,1198.77,0
M001134,HON. SUE MYRICK,2009,2009Q3,PERSONNEL BENEFITS,1198.77,0
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,PERSONNEL COMPENSATION,1149383,351784.93
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,PERSONNEL COMPENSATION,797598.07,271251.42
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,"RENT, COMMUNICATION, UTILITIES",101160.05,26435.02
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,"RENT, COMMUNICATION, UTILITIES",74725.03,30617.54
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,FRANKED MAIL,64006.66,1137.79
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,FRANKED MAIL,62868.87,39136.6
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,PRINTING AND REPRODUCTION,60219.13,33390.78
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,TRAVEL,41178.67,13697.8
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,OTHER SERVICES,40748.8,13902.8
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,SUPPLIES AND MATERIALS,39443.52,8793.3
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,SUPPLIES AND MATERIALS,30650.22,4524.27
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,TRAVEL,27480.87,9424.63
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,OTHER SERVICES,26846,9605
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,PRINTING AND REPRODUCTION,26828.35,803.06
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,EQUIPMENT,9614.79,474
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,EQUIPMENT,9140.79,4192.79
D000598,HON. SUSAN A. DAVIS,2009,2009Q4,PERSONNEL BENEFITS,1537.11,0
D000598,HON. SUSAN A. DAVIS,2009,2009Q3,PERSONNEL BENEFITS,1537.11,0
K000370,HON. SUZANNE M. KOSMAS,2009,2009Q4,PERSONNEL COMPENSATION,801002.72,236294.48
