OFFICE,YEAR,QUARTER,CATEGORY,YTD,AMOUNT
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,"SUPPLIES AND MATERIALS",5933.58,5933.58
"HON. NYDIA M VELAZQUEZ",2010,2010Q1,EQUIPMENT,1692.3,1692.3
"HON. PETER J VISCLOSKY",2010,2010Q1,"FRANKED MAIL",19062.21,19062.21
"HON. PETER J VISCLOSKY",2010,2010Q1,"PERSONNEL COMPENSATION",200372.39,200372.39
"HON. PETER J VISCLOSKY",2010,2010Q1,TRAVEL,12008.87,12008.87
"HON. PETER J VISCLOSKY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",12795.78,12795.78
"HON. PETER J VISCLOSKY",2010,2010Q1,"PRINTING AND REPRODUCTION",14782.5,14782.5
"HON. PETER J VISCLOSKY",2010,2010Q1,"OTHER SERVICES",12296,12296
"HON. PETER J VISCLOSKY",2010,2010Q1,"SUPPLIES AND MATERIALS",5574.34,5574.34
"HON. PETER J VISCLOSKY",2010,2010Q1,EQUIPMENT,753,753
"HON. GREG WALDEN",2010,2010Q1,"FRANKED MAIL",6265.01,6265.01
"HON. GREG WALDEN",2010,2010Q1,"PERSONNEL COMPENSATION",257791.64,257791.64
"HON. GREG WALDEN",2010,2010Q1,TRAVEL,16669.32,16669.32
"HON. GREG WALDEN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22586.48,22586.48
"HON. GREG WALDEN",2010,2010Q1,"OTHER SERVICES",111.75,111.75
"HON. GREG WALDEN",2010,2010Q1,"SUPPLIES AND MATERIALS",1311.63,1311.63
"HON. GREG WALDEN",2010,2010Q1,EQUIPMENT,2810.85,2810.85
"HON. TIMOTHY J. WALZ",2010,2010Q1,"FRANKED MAIL",13007.25,13007.25
"HON. TIMOTHY J. WALZ",2010,2010Q1,"PERSONNEL COMPENSATION",225150.96,225150.96
"HON. TIMOTHY J. WALZ",2010,2010Q1,TRAVEL,17142.57,17142.57
"HON. TIMOTHY J. WALZ",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21598.69,21598.69
"HON. TIMOTHY J. WALZ",2010,2010Q1,"PRINTING AND REPRODUCTION",513.07,513.07
"HON. TIMOTHY J. WALZ",2010,2010Q1,"OTHER SERVICES",13927.87,13927.87
"HON. TIMOTHY J. WALZ",2010,2010Q1,"SUPPLIES AND MATERIALS",2013.86,2013.86
"HON. TIMOTHY J. WALZ",2010,2010Q1,EQUIPMENT,592.75,592.75
"HON. ZACH WAMP",2010,2010Q1,"FRANKED MAIL",766.62,766.62
"HON. ZACH WAMP",2010,2010Q1,"PERSONNEL COMPENSATION",249144.04,249144.04
"HON. ZACH WAMP",2010,2010Q1,TRAVEL,6587.48,6587.48
"HON. ZACH WAMP",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18455.32,18455.32
"HON. ZACH WAMP",2010,2010Q1,"PRINTING AND REPRODUCTION",174.05,174.05
"HON. ZACH WAMP",2010,2010Q1,"OTHER SERVICES",7148.82,7148.82
"HON. ZACH WAMP",2010,2010Q1,"SUPPLIES AND MATERIALS",2467.5,2467.5
"HON. ZACH WAMP",2010,2010Q1,EQUIPMENT,486.3,486.3
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,"FRANKED MAIL",6563.92,6563.92
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,"PERSONNEL COMPENSATION",244440.16,244440.16
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,TRAVEL,20485.97,20485.97
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",8506.91,8506.91
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,"PRINTING AND REPRODUCTION",32113.66,32113.66
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,"OTHER SERVICES",2873.5,2873.5
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,"SUPPLIES AND MATERIALS",7267.14,7267.14
"HON. DEBBIE WASSERMAN SCHULTZ",2010,2010Q1,EQUIPMENT,2017.45,2017.45
"HON. MAXINE WATERS",2010,2010Q1,"FRANKED MAIL",421.24,421.24
"HON. MAXINE WATERS",2010,2010Q1,"PERSONNEL COMPENSATION",196518.2,196518.2
"HON. MAXINE WATERS",2010,2010Q1,TRAVEL,1621.51,1621.51
"HON. MAXINE WATERS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15452.7,15452.7
"HON. MAXINE WATERS",2010,2010Q1,"PRINTING AND REPRODUCTION",6.4,6.4
"HON. MAXINE WATERS",2010,2010Q1,"OTHER SERVICES",6552,6552
"HON. MAXINE WATERS",2010,2010Q1,"SUPPLIES AND MATERIALS",6309.37,6309.37
"HON. MAXINE WATERS",2010,2010Q1,EQUIPMENT,2385,2385
"HON. DIANE E. WATSON",2010,2010Q1,"FRANKED MAIL",518.37,518.37
"HON. DIANE E. WATSON",2010,2010Q1,"PERSONNEL COMPENSATION",305006.73,305006.73
"HON. DIANE E. WATSON",2010,2010Q1,TRAVEL,7205.26,7205.26
"HON. DIANE E. WATSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31785.12,31785.12
"HON. DIANE E. WATSON",2010,2010Q1,"PRINTING AND REPRODUCTION",619.2,619.2
"HON. DIANE E. WATSON",2010,2010Q1,"OTHER SERVICES",1200,1200
"HON. DIANE E. WATSON",2010,2010Q1,"SUPPLIES AND MATERIALS",6997.07,6997.07
"HON. DIANE E. WATSON",2010,2010Q1,EQUIPMENT,146.97,146.97
"HON. MELVIN L WATT",2010,2010Q1,"FRANKED MAIL",442.35,442.35
"HON. MELVIN L WATT",2010,2010Q1,"PERSONNEL COMPENSATION",242466.67,242466.67
"HON. MELVIN L WATT",2010,2010Q1,TRAVEL,10348.87,10348.87
"HON. MELVIN L WATT",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22358.46,22358.46
"HON. MELVIN L WATT",2010,2010Q1,"PRINTING AND REPRODUCTION",476.63,476.63
"HON. MELVIN L WATT",2010,2010Q1,"OTHER SERVICES",13365,13365
"HON. MELVIN L WATT",2010,2010Q1,"SUPPLIES AND MATERIALS",2637.95,2637.95
"HON. MELVIN L WATT",2010,2010Q1,EQUIPMENT,578,578
"HON. HENRY A WAXMAN",2010,2010Q1,"FRANKED MAIL",459.74,459.74
"HON. HENRY A WAXMAN",2010,2010Q1,"PERSONNEL COMPENSATION",281351.61,281351.61
"HON. HENRY A WAXMAN",2010,2010Q1,TRAVEL,3012.22,3012.22
"HON. HENRY A WAXMAN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",22211.28,22211.28
"HON. HENRY A WAXMAN",2010,2010Q1,"PRINTING AND REPRODUCTION",252.5,252.5
"HON. HENRY A WAXMAN",2010,2010Q1,"OTHER SERVICES",9786,9786
"HON. HENRY A WAXMAN",2010,2010Q1,"SUPPLIES AND MATERIALS",1887.74,1887.74
"HON. HENRY A WAXMAN",2010,2010Q1,EQUIPMENT,346.26,346.26
"HON. ANTHONY D. WEINER",2010,2010Q1,"FRANKED MAIL",41860.49,41860.49
"HON. ANTHONY D. WEINER",2010,2010Q1,"PERSONNEL COMPENSATION",207063.65,207063.65
"HON. ANTHONY D. WEINER",2010,2010Q1,TRAVEL,1372.66,1372.66
"HON. ANTHONY D. WEINER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13155.25,13155.25
"HON. ANTHONY D. WEINER",2010,2010Q1,"PRINTING AND REPRODUCTION",39.47,39.47
"HON. ANTHONY D. WEINER",2010,2010Q1,"OTHER SERVICES",10850,10850
"HON. ANTHONY D. WEINER",2010,2010Q1,"SUPPLIES AND MATERIALS",4721.37,4721.37
"HON. ANTHONY D. WEINER",2010,2010Q1,EQUIPMENT,1719,1719
"HON. PETER WELCH",2010,2010Q1,"FRANKED MAIL",1326.21,1326.21
"HON. PETER WELCH",2010,2010Q1,"PERSONNEL COMPENSATION",240384.79,240384.79
"HON. PETER WELCH",2010,2010Q1,TRAVEL,11789.68,11789.68
"HON. PETER WELCH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",20965.31,20965.31
"HON. PETER WELCH",2010,2010Q1,"PRINTING AND REPRODUCTION",242.3,242.3
"HON. PETER WELCH",2010,2010Q1,"OTHER SERVICES",14501.7,14501.7
"HON. PETER WELCH",2010,2010Q1,"SUPPLIES AND MATERIALS",6187.26,6187.26
"HON. PETER WELCH",2010,2010Q1,EQUIPMENT,300,300
"HON. LYNN A WESTMORELAND",2010,2010Q1,"FRANKED MAIL",340.45,340.45
"HON. LYNN A WESTMORELAND",2010,2010Q1,"PERSONNEL COMPENSATION",233026.8,233026.8
"HON. LYNN A WESTMORELAND",2010,2010Q1,TRAVEL,8161.43,8161.43
"HON. LYNN A WESTMORELAND",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18011.88,18011.88
"HON. LYNN A WESTMORELAND",2010,2010Q1,"PRINTING AND REPRODUCTION",881.2,881.2
"HON. LYNN A WESTMORELAND",2010,2010Q1,"OTHER SERVICES",11142,11142
"HON. LYNN A WESTMORELAND",2010,2010Q1,"SUPPLIES AND MATERIALS",664.36,664.36
"HON. LYNN A WESTMORELAND",2010,2010Q1,EQUIPMENT,784.47,784.47
"HON. ROBERT WEXLER",2010,2010Q1,"FRANKED MAIL",396.28,396.28
"HON. ROBERT WEXLER",2010,2010Q1,"PERSONNEL COMPENSATION",292359.51,292359.51
"HON. ROBERT WEXLER",2010,2010Q1,TRAVEL,781.01,781.01
"HON. ROBERT WEXLER",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",14197.89,14197.89
"HON. ROBERT WEXLER",2010,2010Q1,"SUPPLIES AND MATERIALS",512,512
"HON. ROBERT WEXLER",2010,2010Q1,EQUIPMENT,1422.33,1422.33
"HON. ED WHITFIELD",2010,2010Q1,"FRANKED MAIL",1141.75,1141.75
"HON. ED WHITFIELD",2010,2010Q1,"PERSONNEL COMPENSATION",256549.66,256549.66
"HON. ED WHITFIELD",2010,2010Q1,TRAVEL,7240.59,7240.59
"HON. ED WHITFIELD",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19615.23,19615.23
"HON. ED WHITFIELD",2010,2010Q1,"PRINTING AND REPRODUCTION",45.1,45.1
"HON. ED WHITFIELD",2010,2010Q1,"OTHER SERVICES",9702,9702
"HON. ED WHITFIELD",2010,2010Q1,"SUPPLIES AND MATERIALS",4022.24,4022.24
"HON. ED WHITFIELD",2010,2010Q1,EQUIPMENT,2447.92,2447.92
"HON. CHARLES A. WILSON",2010,2010Q1,"FRANKED MAIL",841.91,841.91
"HON. CHARLES A. WILSON",2010,2010Q1,"PERSONNEL COMPENSATION",241139.79,241139.79
"HON. CHARLES A. WILSON",2010,2010Q1,TRAVEL,11837.3,11837.3
"HON. CHARLES A. WILSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19763.09,19763.09
"HON. CHARLES A. WILSON",2010,2010Q1,"PRINTING AND REPRODUCTION",86.4,86.4
"HON. CHARLES A. WILSON",2010,2010Q1,"OTHER SERVICES",857.2,857.2
"HON. CHARLES A. WILSON",2010,2010Q1,"SUPPLIES AND MATERIALS",2202.26,2202.26
"HON. CHARLES A. WILSON",2010,2010Q1,EQUIPMENT,775.26,775.26
"HON. JOE WILSON",2010,2010Q1,"FRANKED MAIL",19337.89,19337.89
"HON. JOE WILSON",2010,2010Q1,"PERSONNEL COMPENSATION",232160.75,232160.75
"HON. JOE WILSON",2010,2010Q1,TRAVEL,8817.91,8817.91
"HON. JOE WILSON",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19123.27,19123.27
"HON. JOE WILSON",2010,2010Q1,"PRINTING AND REPRODUCTION",742.86,742.86
"HON. JOE WILSON",2010,2010Q1,"OTHER SERVICES",330,330
"HON. JOE WILSON",2010,2010Q1,"SUPPLIES AND MATERIALS",3233.1,3233.1
"HON. JOE WILSON",2010,2010Q1,EQUIPMENT,1958.19,1958.19
"HON. ROBERT J. WITTMAN",2010,2010Q1,"FRANKED MAIL",1411.05,1411.05
"HON. ROBERT J. WITTMAN",2010,2010Q1,"PERSONNEL COMPENSATION",224124.92,224124.92
"HON. ROBERT J. WITTMAN",2010,2010Q1,TRAVEL,3198.24,3198.24
"HON. ROBERT J. WITTMAN",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23171.71,23171.71
"HON. ROBERT J. WITTMAN",2010,2010Q1,"PRINTING AND REPRODUCTION",14273.2,14273.2
"HON. ROBERT J. WITTMAN",2010,2010Q1,"OTHER SERVICES",11058,11058
"HON. ROBERT J. WITTMAN",2010,2010Q1,"SUPPLIES AND MATERIALS",5586.4,5586.4
"HON. ROBERT J. WITTMAN",2010,2010Q1,EQUIPMENT,1235.98,1235.98
"HON. FRANK R WOLF",2010,2010Q1,"FRANKED MAIL",15760.07,15760.07
"HON. FRANK R WOLF",2010,2010Q1,"PERSONNEL COMPENSATION",218802.92,218802.92
"HON. FRANK R WOLF",2010,2010Q1,TRAVEL,763.6,763.6
"HON. FRANK R WOLF",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23332.88,23332.88
"HON. FRANK R WOLF",2010,2010Q1,"PRINTING AND REPRODUCTION",88.8,88.8
"HON. FRANK R WOLF",2010,2010Q1,"OTHER SERVICES",9747,9747
"HON. FRANK R WOLF",2010,2010Q1,"SUPPLIES AND MATERIALS",5707.83,5707.83
"HON. FRANK R WOLF",2010,2010Q1,EQUIPMENT,2727.51,2727.51
"HON. LYNN C WOOLSEY",2010,2010Q1,"FRANKED MAIL",891.86,891.86
"HON. LYNN C WOOLSEY",2010,2010Q1,"PERSONNEL COMPENSATION",273944.7,273944.7
"HON. LYNN C WOOLSEY",2010,2010Q1,TRAVEL,6879.77,6879.77
"HON. LYNN C WOOLSEY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29322.76,29322.76
"HON. LYNN C WOOLSEY",2010,2010Q1,"PRINTING AND REPRODUCTION",249,249
"HON. LYNN C WOOLSEY",2010,2010Q1,"OTHER SERVICES",11794.3,11794.3
"HON. LYNN C WOOLSEY",2010,2010Q1,"SUPPLIES AND MATERIALS",3125.84,3125.84
"HON. LYNN C WOOLSEY",2010,2010Q1,EQUIPMENT,2288.28,2288.28
"HON. DAVID WU",2010,2010Q1,"FRANKED MAIL",27651.98,27651.98
"HON. DAVID WU",2010,2010Q1,"PERSONNEL COMPENSATION",241119.59,241119.59
"HON. DAVID WU",2010,2010Q1,TRAVEL,18182.06,18182.06
"HON. DAVID WU",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",19834.55,19834.55
"HON. DAVID WU",2010,2010Q1,"PRINTING AND REPRODUCTION",27866.1,27866.1
"HON. DAVID WU",2010,2010Q1,"OTHER SERVICES",10101.95,10101.95
"HON. DAVID WU",2010,2010Q1,"SUPPLIES AND MATERIALS",3472.82,3472.82
"HON. DAVID WU",2010,2010Q1,EQUIPMENT,319.94,319.94
"HON. JOHN A. YARMUTH",2010,2010Q1,"FRANKED MAIL",1532.64,1532.64
"HON. JOHN A. YARMUTH",2010,2010Q1,"PERSONNEL COMPENSATION",223202.33,223202.33
"HON. JOHN A. YARMUTH",2010,2010Q1,TRAVEL,6398.46,6398.46
"HON. JOHN A. YARMUTH",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21702.73,21702.73
"HON. JOHN A. YARMUTH",2010,2010Q1,"PRINTING AND REPRODUCTION",97.5,97.5
"HON. JOHN A. YARMUTH",2010,2010Q1,"OTHER SERVICES",15048.04,15048.04
"HON. JOHN A. YARMUTH",2010,2010Q1,"SUPPLIES AND MATERIALS",12802.99,12802.99
"HON. JOHN A. YARMUTH",2010,2010Q1,EQUIPMENT,1069.36,1069.36
"HON. C W BILL YOUNG",2010,2010Q1,"FRANKED MAIL",2601.92,2601.92
"HON. C W BILL YOUNG",2010,2010Q1,"PERSONNEL COMPENSATION",216922.78,216922.78
"HON. C W BILL YOUNG",2010,2010Q1,TRAVEL,14467.68,14467.68
"HON. C W BILL YOUNG",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",31531.72,31531.72
"HON. C W BILL YOUNG",2010,2010Q1,"PRINTING AND REPRODUCTION",166.4,166.4
"HON. C W BILL YOUNG",2010,2010Q1,"OTHER SERVICES",13451.6,13451.6
"HON. C W BILL YOUNG",2010,2010Q1,"SUPPLIES AND MATERIALS",6217.2,6217.2
"HON. C W BILL YOUNG",2010,2010Q1,EQUIPMENT,948,948
"HON. DON YOUNG",2010,2010Q1,"FRANKED MAIL",488.63,488.63
"HON. DON YOUNG",2010,2010Q1,"PERSONNEL COMPENSATION",229112.17,229112.17
"HON. DON YOUNG",2010,2010Q1,TRAVEL,19141.21,19141.21
"HON. DON YOUNG",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",41728.19,41728.19
"HON. DON YOUNG",2010,2010Q1,"PRINTING AND REPRODUCTION",256.65,256.65
"HON. DON YOUNG",2010,2010Q1,"OTHER SERVICES",4606.64,4606.64
"HON. DON YOUNG",2010,2010Q1,"SUPPLIES AND MATERIALS",4648.67,4648.67
"HON. DON YOUNG",2010,2010Q1,EQUIPMENT,306.33,306.33
"OTHER ADMINISTRATION",2010,2010Q1,"FRANKED MAIL",2775,2775
"OTHER ADMINISTRATION",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",42809.32,42809.32
"OTHER ADMINISTRATION",2010,2010Q1,"OTHER SERVICES",2061.25,2061.25
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,"PERSONNEL COMPENSATION",11343970.41,6850334.22
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,TRAVEL,29519.15,10098.58
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,"RENT, COMMUNICATION, UTILITIES",97441.49,59122.07
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,"PRINTING AND REPRODUCTION",6226.27,5791.22
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,"OTHER SERVICES",713662.5,681337.5
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,"SUPPLIES AND MATERIALS",53496.9,40386.3
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010",2010Q1,EQUIPMENT,22902.18,9692.9
"COMMITTEE ON BUDGET",2010,2010Q1,"PERSONNEL COMPENSATION",1151387.36,1151387.36
"COMMITTEE ON BUDGET",2010,2010Q1,TRAVEL,132.35,132.35
"COMMITTEE ON BUDGET",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",7319.73,7319.73
"COMMITTEE ON BUDGET",2010,2010Q1,"PRINTING AND REPRODUCTION",1131.28,1131.28
"COMMITTEE ON BUDGET",2010,2010Q1,"OTHER SERVICES",1503.72,1503.72
"COMMITTEE ON BUDGET",2010,2010Q1,"SUPPLIES AND MATERIALS",19250.48,19250.48
"COMMITTEE ON BUDGET",2010,2010Q1,EQUIPMENT,9370.71,9370.71
"COMMITTEE ON AGRICULTURE",2010,2010Q1,"PERSONNEL COMPENSATION",1181802.99,1181802.99
"COMMITTEE ON AGRICULTURE",2010,2010Q1,TRAVEL,3342.76,3342.76
"COMMITTEE ON AGRICULTURE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",21816.13,21816.13
"COMMITTEE ON AGRICULTURE",2010,2010Q1,"PRINTING AND REPRODUCTION",178.15,178.15
"COMMITTEE ON AGRICULTURE",2010,2010Q1,"OTHER SERVICES",14699.53,14699.53
"COMMITTEE ON AGRICULTURE",2010,2010Q1,"SUPPLIES AND MATERIALS",7379.99,7379.99
"COMMITTEE ON AGRICULTURE",2010,2010Q1,EQUIPMENT,1190.7,1190.7
"ARMED SERVICES COMMITTEE",2010,2010Q1,"PERSONNEL COMPENSATION",1716453.15,1716453.15
"ARMED SERVICES COMMITTEE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",14606.79,14606.79
"ARMED SERVICES COMMITTEE",2010,2010Q1,"OTHER SERVICES",60,60
"ARMED SERVICES COMMITTEE",2010,2010Q1,"SUPPLIES AND MATERIALS",3163.1,3163.1
"ARMED SERVICES COMMITTEE",2010,2010Q1,EQUIPMENT,5339.78,5339.78
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,"PERSONNEL COMPENSATION",2090308.3,2090308.3
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,TRAVEL,5340.84,5340.84
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",12717.76,12717.76
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,"PRINTING AND REPRODUCTION",415,415
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,"OTHER SERVICES",300,300
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,"SUPPLIES AND MATERIALS",14474.2,14474.2
"COMMITTEE ON FINANCIAL SERVICE",2010,2010Q1,EQUIPMENT,4509.33,4509.33
"EDUCATION AND LABOR",2010,2010Q1,"PERSONNEL COMPENSATION",1721778.61,1721778.61
"EDUCATION AND LABOR",2010,2010Q1,TRAVEL,1439.93,1439.93
"EDUCATION AND LABOR",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",15623.01,15623.01
"EDUCATION AND LABOR",2010,2010Q1,"PRINTING AND REPRODUCTION",245.9,245.9
"EDUCATION AND LABOR",2010,2010Q1,"OTHER SERVICES",1505,1505
"EDUCATION AND LABOR",2010,2010Q1,"SUPPLIES AND MATERIALS",14450.45,14450.45
"EDUCATION AND LABOR",2010,2010Q1,EQUIPMENT,7727.3,7727.3
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,"PERSONNEL COMPENSATION",2507216.89,2507216.89
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,TRAVEL,7341.03,7341.03
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",23350.1,23350.1
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,"PRINTING AND REPRODUCTION",163.32,163.32
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,"OTHER SERVICES",10851.02,10851.02
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,"SUPPLIES AND MATERIALS",28467.84,28467.84
"COMMITTEE ON ENERGY & COMMERCE",2010,2010Q1,EQUIPMENT,11144.77,11144.77
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,"PERSONNEL COMPENSATION",2251560.98,2251560.98
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,TRAVEL,12079.03,12079.03
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",29530.09,29530.09
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,"PRINTING AND REPRODUCTION",333.1,333.1
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,"OTHER SERVICES",19250.99,19250.99
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,"SUPPLIES AND MATERIALS",24920.39,24920.39
"OVERSIGHT & GOVERNMENT REFORM",2010,2010Q1,EQUIPMENT,8102.43,8102.43
"HOUSE ADMINISTRATION",2010,2010Q1,"PERSONNEL COMPENSATION",1112321.67,1112321.67
"HOUSE ADMINISTRATION",2010,2010Q1,"PERSONNEL BENEFITS",-867,-867
"HOUSE ADMINISTRATION",2010,2010Q1,TRAVEL,9127.42,9127.42
"HOUSE ADMINISTRATION",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",11259.01,11259.01
"HOUSE ADMINISTRATION",2010,2010Q1,"PRINTING AND REPRODUCTION",98.78,98.78
"HOUSE ADMINISTRATION",2010,2010Q1,"OTHER SERVICES",36180.47,36180.47
"HOUSE ADMINISTRATION",2010,2010Q1,"SUPPLIES AND MATERIALS",8393.06,8393.06
"HOUSE ADMINISTRATION",2010,2010Q1,EQUIPMENT,3183.42,3183.42
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,"PERSONNEL COMPENSATION",1642988.39,1642988.39
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,TRAVEL,14308.09,14308.09
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",18302.65,18302.65
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,"PRINTING AND REPRODUCTION",326.25,326.25
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,"OTHER SERVICES",1200,1200
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,"SUPPLIES AND MATERIALS",12186.42,12186.42
"COMMITTEE ON NATURAL RESOURCES",2010,2010Q1,EQUIPMENT,9950.09,9950.09
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,"PERSONNEL COMPENSATION",1937382.07,1937382.07
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,TRAVEL,7858.99,7858.99
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",30851.45,30851.45
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,"PRINTING AND REPRODUCTION",1118.63,1118.63
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,"OTHER SERVICES",3415,3415
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,"SUPPLIES AND MATERIALS",19769.59,19769.59
"COMMITTEE ON FOREIGN AFFAIRS",2010,2010Q1,EQUIPMENT,7424.84,7424.84
"COMMITTEE ON JUDICIARY",2010,2010Q1,"PERSONNEL COMPENSATION",2069702.22,2069702.22
"COMMITTEE ON JUDICIARY",2010,2010Q1,TRAVEL,22424.08,22424.08
"COMMITTEE ON JUDICIARY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13813.07,13813.07
"COMMITTEE ON JUDICIARY",2010,2010Q1,"PRINTING AND REPRODUCTION",195.5,195.5
"COMMITTEE ON JUDICIARY",2010,2010Q1,"OTHER SERVICES",58491.24,58491.24
"COMMITTEE ON JUDICIARY",2010,2010Q1,"SUPPLIES AND MATERIALS",19202.81,19202.81
"COMMITTEE ON JUDICIARY",2010,2010Q1,EQUIPMENT,10772.13,10772.13
TRANSPORTATION-INFRASTRUCTURE,2010,2010Q1,"PERSONNEL COMPENSATION",2135428.77,2135428.77
TRANSPORTATION-INFRASTRUCTURE,2010,2010Q1,TRAVEL,7387.62,7387.62
TRANSPORTATION-INFRASTRUCTURE,2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",16376.79,16376.79
TRANSPORTATION-INFRASTRUCTURE,2010,2010Q1,"SUPPLIES AND MATERIALS",10194.43,10194.43
TRANSPORTATION-INFRASTRUCTURE,2010,2010Q1,EQUIPMENT,5871.85,5871.85
"COMMITTEE ON RULES",2010,2010Q1,"PERSONNEL COMPENSATION",691177.05,691177.05
"COMMITTEE ON RULES",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",8242.05,8242.05
"COMMITTEE ON RULES",2010,2010Q1,"PRINTING AND REPRODUCTION",73.5,73.5
"COMMITTEE ON RULES",2010,2010Q1,"OTHER SERVICES",299,299
"COMMITTEE ON RULES",2010,2010Q1,"SUPPLIES AND MATERIALS",7781.03,7781.03
"COMMITTEE ON RULES",2010,2010Q1,EQUIPMENT,4050,4050
"COMM ON SCIENCE AND TECHNOLOGY",2010,2010Q1,"PERSONNEL COMPENSATION",1462201.29,1462201.29
"COMM ON SCIENCE AND TECHNOLOGY",2010,2010Q1,TRAVEL,12653.28,12653.28
"COMM ON SCIENCE AND TECHNOLOGY",2010,2010Q1,"RENT, COMMUNICATION, UTILITIES",13954.98,13954.98
