"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. HENRY A. WAXMAN","2011","2011Q2","OTHER SERVICES","22,454.73","10,108.85"
"HON. HENRY A. WAXMAN","2011","2011Q2","SUPPLIES AND MATERIALS","9,465.58","7,427.29"
"HON. HENRY A. WAXMAN","2011","2011Q2","EQUIPMENT","887.88","763.38"
"HON. DANIEL WEBSTER","2011","2011Q2","FRANKED MAIL","16,074.70","15,835.76"
"HON. DANIEL WEBSTER","2011","2011Q2","PERSONNEL COMPENSATION","309,266.65","170,888.32"
"HON. DANIEL WEBSTER","2011","2011Q2","TRAVEL","18,625.74","11,728.83"
"HON. DANIEL WEBSTER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","34,094.09","14,580.90"
"HON. DANIEL WEBSTER","2011","2011Q2","PRINTING AND REPRODUCTION","14,231.85","8,062.77"
"HON. DANIEL WEBSTER","2011","2011Q2","OTHER SERVICES","19,203.60","9,601.80"
"HON. DANIEL WEBSTER","2011","2011Q2","SUPPLIES AND MATERIALS","16,876.33","2,900.48"
"HON. DANIEL WEBSTER","2011","2011Q2","EQUIPMENT","5,091.66","4,330.26"
"HON. ANTHONY D. WEINER","2011","2011Q2","FRANKED MAIL","2,868.58","2,077.76"
"HON. ANTHONY D. WEINER","2011","2011Q2","PERSONNEL COMPENSATION","445,394.58","212,343.15"
"HON. ANTHONY D. WEINER","2011","2011Q2","TRAVEL","22,221.52","17,017.99"
"HON. ANTHONY D. WEINER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","74,055.10","43,090.02"
"HON. ANTHONY D. WEINER","2011","2011Q2","PRINTING AND REPRODUCTION","252.50","247.70"
"HON. ANTHONY D. WEINER","2011","2011Q2","OTHER SERVICES","19,487.52","10,663.76"
"HON. ANTHONY D. WEINER","2011","2011Q2","SUPPLIES AND MATERIALS","24,907.02","21,843.47"
"HON. ANTHONY D. WEINER","2011","2011Q2","EQUIPMENT","3,288.00","1,644.00"
"HON. PETER WELCH","2011","2011Q2","FRANKED MAIL","1,768.72","1,234.27"
"HON. PETER WELCH","2011","2011Q2","PERSONNEL COMPENSATION","466,313.60","237,575.12"
"HON. PETER WELCH","2011","2011Q2","TRAVEL","26,236.19","14,408.89"
"HON. PETER WELCH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","57,464.44","52,846.87"
"HON. PETER WELCH","2011","2011Q2","PRINTING AND REPRODUCTION","9,936.84","8,610.39"
"HON. PETER WELCH","2011","2011Q2","OTHER SERVICES","18,999.23","11,427.04"
"HON. PETER WELCH","2011","2011Q2","SUPPLIES AND MATERIALS","13,277.37","6,540.08"
"HON. PETER WELCH","2011","2011Q2","EQUIPMENT","855.71","360.00"
"HON. ALLEN B. WEST","2011","2011Q2","FRANKED MAIL","1,577.10","1,398.01"
"HON. ALLEN B. WEST","2011","2011Q2","PERSONNEL COMPENSATION","372,492.16","189,508.81"
"HON. ALLEN B. WEST","2011","2011Q2","TRAVEL","17,576.37","12,620.14"
"HON. ALLEN B. WEST","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","46,319.76","21,173.07"
"HON. ALLEN B. WEST","2011","2011Q2","PRINTING AND REPRODUCTION","6,273.36","3,890.73"
"HON. ALLEN B. WEST","2011","2011Q2","OTHER SERVICES","20,529.20","12,073.50"
"HON. ALLEN B. WEST","2011","2011Q2","SUPPLIES AND MATERIALS","16,610.90","10,769.02"
"HON. ALLEN B. WEST","2011","2011Q2","EQUIPMENT","14,917.02","12,972.54"
"HON. LYNN A WESTMORELAND","2011","2011Q2","FRANKED MAIL","779.58","498.40"
"HON. LYNN A WESTMORELAND","2011","2011Q2","PERSONNEL COMPENSATION","460,399.04","224,850.15"
"HON. LYNN A WESTMORELAND","2011","2011Q2","TRAVEL","38,855.34","22,951.38"
"HON. LYNN A WESTMORELAND","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","51,660.49","33,397.83"
"HON. LYNN A WESTMORELAND","2011","2011Q2","PRINTING AND REPRODUCTION","905.65","691.65"
"HON. LYNN A WESTMORELAND","2011","2011Q2","OTHER SERVICES","17,069.50","9,101.00"
"HON. LYNN A WESTMORELAND","2011","2011Q2","SUPPLIES AND MATERIALS","5,366.36","3,440.30"
"HON. LYNN A WESTMORELAND","2011","2011Q2","EQUIPMENT","1,831.98","915.99"
"HON. ED WHITFIELD","2011","2011Q2","FRANKED MAIL","5,548.81","3,412.13"
"HON. ED WHITFIELD","2011","2011Q2","PERSONNEL COMPENSATION","522,523.84","265,742.38"
"HON. ED WHITFIELD","2011","2011Q2","TRAVEL","21,304.98","11,023.69"
"HON. ED WHITFIELD","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","39,778.21","21,701.51"
"HON. ED WHITFIELD","2011","2011Q2","PRINTING AND REPRODUCTION","1,116.79","515.99"
"HON. ED WHITFIELD","2011","2011Q2","OTHER SERVICES","19,252.00","9,723.50"
"HON. ED WHITFIELD","2011","2011Q2","SUPPLIES AND MATERIALS","9,415.85","3,586.45"
"HON. ED WHITFIELD","2011","2011Q2","EQUIPMENT","2,839.89","1,416.61"
"HON. FREDERICA S. WILSON","2011","2011Q2","FRANKED MAIL","38.20","36.52"
"HON. FREDERICA S. WILSON","2011","2011Q2","PERSONNEL COMPENSATION","434,867.98","225,297.34"
"HON. FREDERICA S. WILSON","2011","2011Q2","TRAVEL","15,667.11","14,396.64"
"HON. FREDERICA S. WILSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","36,741.31","19,493.87"
"HON. FREDERICA S. WILSON","2011","2011Q2","PRINTING AND REPRODUCTION","2,004.06","730.95"
"HON. FREDERICA S. WILSON","2011","2011Q2","OTHER SERVICES","10,680.00","5,340.00"
"HON. FREDERICA S. WILSON","2011","2011Q2","SUPPLIES AND MATERIALS","39,283.34","4,626.04"
"HON. FREDERICA S. WILSON","2011","2011Q2","EQUIPMENT","3,528.63","2,196.48"
"HON. JOE WILSON","2011","2011Q2","FRANKED MAIL","19,228.92","18,456.99"
"HON. JOE WILSON","2011","2011Q2","PERSONNEL COMPENSATION","467,843.02","239,021.75"
"HON. JOE WILSON","2011","2011Q2","TRAVEL","28,062.72","18,347.44"
"HON. JOE WILSON","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","39,150.81","20,251.88"
"HON. JOE WILSON","2011","2011Q2","PRINTING AND REPRODUCTION","15,863.82","15,823.82"
"HON. JOE WILSON","2011","2011Q2","OTHER SERVICES","23,400.00","11,590.00"
"HON. JOE WILSON","2011","2011Q2","SUPPLIES AND MATERIALS","8,350.03","3,906.47"
"HON. JOE WILSON","2011","2011Q2","EQUIPMENT","2,503.73","1,156.76"
"HON. ROBERT J. WITTMAN","2011","2011Q2","FRANKED MAIL","2,591.12","2,030.06"
"HON. ROBERT J. WITTMAN","2011","2011Q2","PERSONNEL COMPENSATION","488,491.63","249,916.61"
"HON. ROBERT J. WITTMAN","2011","2011Q2","TRAVEL","18,209.08","12,189.24"
"HON. ROBERT J. WITTMAN","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","56,776.64","33,928.71"
"HON. ROBERT J. WITTMAN","2011","2011Q2","PRINTING AND REPRODUCTION","9,358.90","8,764.55"
"HON. ROBERT J. WITTMAN","2011","2011Q2","OTHER SERVICES","29,697.69","17,626.54"
"HON. ROBERT J. WITTMAN","2011","2011Q2","SUPPLIES AND MATERIALS","7,773.32","5,047.53"
"HON. ROBERT J. WITTMAN","2011","2011Q2","EQUIPMENT","1,742.83","856.74"
"HON. FRANK R. WOLF","2011","2011Q2","FRANKED MAIL","11,596.59","9,119.78"
"HON. FRANK R. WOLF","2011","2011Q2","PERSONNEL COMPENSATION","425,853.36","219,363.45"
"HON. FRANK R. WOLF","2011","2011Q2","TRAVEL","5,835.00","4,457.91"
"HON. FRANK R. WOLF","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","53,081.94","28,270.44"
"HON. FRANK R. WOLF","2011","2011Q2","PRINTING AND REPRODUCTION","33,219.22","32,813.39"
"HON. FRANK R. WOLF","2011","2011Q2","OTHER SERVICES","26,508.06","11,577.79"
"HON. FRANK R. WOLF","2011","2011Q2","SUPPLIES AND MATERIALS","29,392.33","8,130.86"
"HON. FRANK R. WOLF","2011","2011Q2","EQUIPMENT","4,369.62","2,184.81"
"HON. STEVE WOMACK","2011","2011Q2","FRANKED MAIL","20,611.80","20,371.20"
"HON. STEVE WOMACK","2011","2011Q2","PERSONNEL COMPENSATION","387,623.88","209,800.00"
"HON. STEVE WOMACK","2011","2011Q2","TRAVEL","28,423.08","22,126.91"
"HON. STEVE WOMACK","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","51,686.36","29,444.53"
"HON. STEVE WOMACK","2011","2011Q2","PRINTING AND REPRODUCTION","30,908.18","27,165.61"
"HON. STEVE WOMACK","2011","2011Q2","OTHER SERVICES","28,987.39","18,243.80"
"HON. STEVE WOMACK","2011","2011Q2","SUPPLIES AND MATERIALS","29,234.17","7,478.40"
"HON. STEVE WOMACK","2011","2011Q2","EQUIPMENT","12,864.48","8,962.74"
"HON. ROB WOODALL","2011","2011Q2","FRANKED MAIL","22,905.56","812.26"
"HON. ROB WOODALL","2011","2011Q2","PERSONNEL COMPENSATION","358,679.80","181,961.09"
"HON. ROB WOODALL","2011","2011Q2","TRAVEL","6,771.22","6,699.85"
"HON. ROB WOODALL","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,499.30","43,400.15"
"HON. ROB WOODALL","2011","2011Q2","PRINTING AND REPRODUCTION","20,454.11","19,630.36"
"HON. ROB WOODALL","2011","2011Q2","OTHER SERVICES","25,325.60","15,723.80"
"HON. ROB WOODALL","2011","2011Q2","SUPPLIES AND MATERIALS","22,905.58","3,469.12"
"HON. ROB WOODALL","2011","2011Q2","EQUIPMENT","3,103.52","2,232.02"
"HON. LYNN C WOOLSEY","2011","2011Q2","FRANKED MAIL","1,656.31","980.72"
"HON. LYNN C WOOLSEY","2011","2011Q2","PERSONNEL COMPENSATION","586,950.70","298,111.98"
"HON. LYNN C WOOLSEY","2011","2011Q2","TRAVEL","26,651.88","9,660.95"
"HON. LYNN C WOOLSEY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","63,240.48","33,440.13"
"HON. LYNN C WOOLSEY","2011","2011Q2","PRINTING AND REPRODUCTION","1,057.76","555.86"
"HON. LYNN C WOOLSEY","2011","2011Q2","OTHER SERVICES","25,693.28","10,669.55"
"HON. LYNN C WOOLSEY","2011","2011Q2","SUPPLIES AND MATERIALS","27,807.27","2,962.47"
"HON. LYNN C WOOLSEY","2011","2011Q2","EQUIPMENT","3,624.66","2,175.46"
"HON. DAVID WU","2011","2011Q2","FRANKED MAIL","20,316.62","20,000.01"
"HON. DAVID WU","2011","2011Q2","PERSONNEL COMPENSATION","478,139.57","257,783.45"
"HON. DAVID WU","2011","2011Q2","TRAVEL","28,888.52","23,195.35"
"HON. DAVID WU","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","40,842.26","22,417.86"
"HON. DAVID WU","2011","2011Q2","PRINTING AND REPRODUCTION","523.90","224.50"
"HON. DAVID WU","2011","2011Q2","OTHER SERVICES","20,437.52","10,214.59"
"HON. DAVID WU","2011","2011Q2","SUPPLIES AND MATERIALS","8,950.66","4,438.10"
"HON. DAVID WU","2011","2011Q2","EQUIPMENT","2,134.03","1,607.26"
"HON. JOHN A. YARMUTH","2011","2011Q2","FRANKED MAIL","1,317.65","933.41"
"HON. JOHN A. YARMUTH","2011","2011Q2","PERSONNEL COMPENSATION","486,566.49","241,055.01"
"HON. JOHN A. YARMUTH","2011","2011Q2","TRAVEL","30,825.68","19,833.11"
"HON. JOHN A. YARMUTH","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","39,915.55","22,667.70"
"HON. JOHN A. YARMUTH","2011","2011Q2","PRINTING AND REPRODUCTION","659.66","498.26"
"HON. JOHN A. YARMUTH","2011","2011Q2","OTHER SERVICES","19,045.93","9,225.87"
"HON. JOHN A. YARMUTH","2011","2011Q2","SUPPLIES AND MATERIALS","9,671.92","3,880.43"
"HON. JOHN A. YARMUTH","2011","2011Q2","EQUIPMENT","2,826.15","1,241.04"
"HON. KEVIN YODER","2011","2011Q2","FRANKED MAIL","5,115.72","4,200.61"
"HON. KEVIN YODER","2011","2011Q2","PERSONNEL COMPENSATION","310,410.01","171,425.00"
"HON. KEVIN YODER","2011","2011Q2","TRAVEL","20,570.36","11,262.56"
"HON. KEVIN YODER","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","40,269.31","28,437.44"
"HON. KEVIN YODER","2011","2011Q2","PRINTING AND REPRODUCTION","4,766.70","2,626.20"
"HON. KEVIN YODER","2011","2011Q2","OTHER SERVICES","20,043.05","10,441.25"
"HON. KEVIN YODER","2011","2011Q2","SUPPLIES AND MATERIALS","28,423.09","11,293.64"
"HON. KEVIN YODER","2011","2011Q2","EQUIPMENT","5,842.83","3,917.73"
"HON. C.W. BILL YOUNG","2011","2011Q2","FRANKED MAIL","5,658.95","2,740.55"
"HON. C.W. BILL YOUNG","2011","2011Q2","PERSONNEL COMPENSATION","442,324.14","222,052.74"
"HON. C.W. BILL YOUNG","2011","2011Q2","TRAVEL","28,046.98","17,254.49"
"HON. C.W. BILL YOUNG","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","43,947.33","23,599.45"
"HON. C.W. BILL YOUNG","2011","2011Q2","PRINTING AND REPRODUCTION","1,287.76","791.06"
"HON. C.W. BILL YOUNG","2011","2011Q2","OTHER SERVICES","25,283.40","12,641.70"
"HON. C.W. BILL YOUNG","2011","2011Q2","SUPPLIES AND MATERIALS","11,645.96","9,690.37"
"HON. C.W. BILL YOUNG","2011","2011Q2","EQUIPMENT","2,800.74","1,400.37"
"HON. DON YOUNG","2011","2011Q2","FRANKED MAIL","1,475.27","634.93"
"HON. DON YOUNG","2011","2011Q2","PERSONNEL COMPENSATION","487,808.81","239,329.39"
"HON. DON YOUNG","2011","2011Q2","TRAVEL","44,218.16","33,655.88"
"HON. DON YOUNG","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","85,011.88","40,882.79"
"HON. DON YOUNG","2011","2011Q2","PRINTING AND REPRODUCTION","1,031.67","798.22"
"HON. DON YOUNG","2011","2011Q2","OTHER SERVICES","26,755.86","12,962.22"
"HON. DON YOUNG","2011","2011Q2","SUPPLIES AND MATERIALS","12,376.56","5,180.06"
"HON. DON YOUNG","2011","2011Q2","EQUIPMENT","3,268.85","2,962.52"
"HON. TODD C. YOUNG","2011","2011Q2","FRANKED MAIL","42,495.68","42,012.94"
"HON. TODD C. YOUNG","2011","2011Q2","PERSONNEL COMPENSATION","365,123.36","192,786.69"
"HON. TODD C. YOUNG","2011","2011Q2","TRAVEL","33,007.39","24,203.28"
"HON. TODD C. YOUNG","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","31,840.15","15,633.22"
"HON. TODD C. YOUNG","2011","2011Q2","PRINTING AND REPRODUCTION","52,371.31","51,169.01"
"HON. TODD C. YOUNG","2011","2011Q2","OTHER SERVICES","26,473.70","13,431.40"
"HON. TODD C. YOUNG","2011","2011Q2","SUPPLIES AND MATERIALS","11,869.06","4,492.64"
"HON. TODD C. YOUNG","2011","2011Q2","EQUIPMENT","4,465.97","2,126.93"
"OTHER ADMINISTRATION","2011","2011Q2","FRANKED MAIL","21,381.30","16,465.53"
"OTHER ADMINISTRATION","2011","2011Q2","TRAVEL","304.05","304.05"
"OTHER ADMINISTRATION","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","297,555.38","140,502.10"
"OTHER ADMINISTRATION","2011","2011Q2","PRINTING AND REPRODUCTION","147.06","147.06"
"OTHER ADMINISTRATION","2011","2011Q2","OTHER SERVICES","627,331.35","600,600.44"
"OTHER ADMINISTRATION","2011","2011Q2","SUPPLIES AND MATERIALS","-564.16","-580.16"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","PERSONNEL COMPENSATION","14,774,225.32","5,366,089.09"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","TRAVEL","55,495.95","571.29"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","RENT, COMMUNICATION, UTILITIES","157,950.52","73,832.15"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","PRINTING AND REPRODUCTION","6,772.92","2,230.19"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","OTHER SERVICES","1,106,333.78","333,659.94"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","SUPPLIES AND MATERIALS","63,560.06","29,716.21"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2011","2011Q2","EQUIPMENT","251,443.72","232,515.64"
"COMMITTEE ON BUDGET","2011","2011Q2","PERSONNEL COMPENSATION","2,191,477.02","1,150,749.77"
"COMMITTEE ON BUDGET","2011","2011Q2","TRAVEL","1,453.81","1,420.51"
"COMMITTEE ON BUDGET","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","43,636.09","34,846.08"
"COMMITTEE ON BUDGET","2011","2011Q2","PRINTING AND REPRODUCTION","1,662.87","379.85"
"COMMITTEE ON BUDGET","2011","2011Q2","OTHER SERVICES","3,544.79","142.50"
"COMMITTEE ON BUDGET","2011","2011Q2","SUPPLIES AND MATERIALS","58,300.05","34,043.00"
"COMMITTEE ON BUDGET","2011","2011Q2","EQUIPMENT","28,534.84","17,285.46"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","PERSONNEL COMPENSATION","2,162,760.25","1,137,103.88"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","TRAVEL","3,567.01","3,452.26"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,104.44","26,954.90"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","PRINTING AND REPRODUCTION","3,985.40","620.40"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","OTHER SERVICES","49,794.09","28,180.71"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","SUPPLIES AND MATERIALS","18,662.36","10,338.94"
"COMMITTEE ON AGRICULTURE","2011","2011Q2","EQUIPMENT","1,669.24","679.41"
"ARMED SERVICES COMMITTEE","2011","2011Q2","PERSONNEL COMPENSATION","3,298,699.47","1,734,061.15"
"ARMED SERVICES COMMITTEE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","31,984.48","19,573.11"
"ARMED SERVICES COMMITTEE","2011","2011Q2","PRINTING AND REPRODUCTION","865.45","619.05"
"ARMED SERVICES COMMITTEE","2011","2011Q2","OTHER SERVICES","2,675.89","2,025.00"
"ARMED SERVICES COMMITTEE","2011","2011Q2","SUPPLIES AND MATERIALS","11,702.17","8,140.13"
"ARMED SERVICES COMMITTEE","2011","2011Q2","EQUIPMENT","9,671.37","5,463.56"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","PERSONNEL COMPENSATION","3,623,439.63","1,858,037.69"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","TRAVEL","2,924.97","1,443.66"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","35,077.96","20,685.54"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","PRINTING AND REPRODUCTION","1,811.71","1,805.31"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","OTHER SERVICES","1,019.44","293.55"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","SUPPLIES AND MATERIALS","28,840.21","8,160.95"
"COMMITTEE ON FINANCIAL SERVICE","2011","2011Q2","EQUIPMENT","13,559.16","9,694.06"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","PERSONNEL COMPENSATION","2,598,949.74","1,355,673.07"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","PERSONNEL BENEFITS","112.65","112.65"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","TRAVEL","25,721.99","22,968.93"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","42,129.64","20,090.36"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","PRINTING AND REPRODUCTION","2,629.55","1,355.10"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","OTHER SERVICES","29,475.89","15,850.00"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","SUPPLIES AND MATERIALS","50,817.26","44,296.58"
"COMM ON EDUCATION & WORKFORCE","2011","2011Q2","EQUIPMENT","82,105.21","73,491.32"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","PERSONNEL COMPENSATION","4,668,496.02","2,499,986.31"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","TRAVEL","18,003.33","17,925.33"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","52,751.75","30,251.00"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","PRINTING AND REPRODUCTION","7,927.30","7,007.30"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","OTHER SERVICES","44,289.21","24,562.16"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","SUPPLIES AND MATERIALS","58,994.23","36,041.43"
"COMMITTEE ON ENERGY & COMMERCE","2011","2011Q2","EQUIPMENT","52,412.92","37,260.49"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","PERSONNEL COMPENSATION","4,164,641.58","2,159,379.26"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","TRAVEL","68,705.45","63,955.99"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","76,841.73","49,036.26"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","PRINTING AND REPRODUCTION","3,990.09","1,643.45"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","OTHER SERVICES","43,670.61","40,162.65"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","SUPPLIES AND MATERIALS","52,459.97","28,279.12"
"COMM ON OVRSIGHT & GOVT REFORM","2011","2011Q2","EQUIPMENT","14,231.06","6,640.76"
"HOUSE ADMINISTRATION","2011","2011Q2","PERSONNEL COMPENSATION","1,872,421.84","1,006,807.98"
"HOUSE ADMINISTRATION","2011","2011Q2","TRAVEL","9,629.35","6,318.14"
"HOUSE ADMINISTRATION","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","21,666.76","13,566.65"
"HOUSE ADMINISTRATION","2011","2011Q2","PRINTING AND REPRODUCTION","2,114.60","1,142.60"
"HOUSE ADMINISTRATION","2011","2011Q2","OTHER SERVICES","46,261.79","45,335.90"
"HOUSE ADMINISTRATION","2011","2011Q2","SUPPLIES AND MATERIALS","12,222.97","8,146.92"
"HOUSE ADMINISTRATION","2011","2011Q2","EQUIPMENT","19,666.97","16,859.18"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","PERSONNEL COMPENSATION","2,578,762.89","1,424,519.53"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","TRAVEL","23,427.66","23,427.66"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","36,311.85","22,500.88"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","PRINTING AND REPRODUCTION","2,939.97","599.85"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","OTHER SERVICES","3,542.89","2,967.00"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","SUPPLIES AND MATERIALS","13,699.83","9,840.77"
"COMMITTEE ON NATURAL RESOURCES","2011","2011Q2","EQUIPMENT","19,651.48","9,944.40"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","PERSONNEL COMPENSATION","3,683,208.74","1,929,882.70"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","TRAVEL","7,626.03","5,451.08"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","47,322.00","31,564.44"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","PRINTING AND REPRODUCTION","3,072.45","1,198.85"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","OTHER SERVICES","5,575.89","5,000.00"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","SUPPLIES AND MATERIALS","44,121.95","30,738.37"
"COMMITTEE ON FOREIGN AFFAIRS","2011","2011Q2","EQUIPMENT","23,077.44","14,682.81"
"COMMITTEE ON JUDICIARY","2011","2011Q2","PERSONNEL COMPENSATION","3,659,471.41","1,958,404.24"
"COMMITTEE ON JUDICIARY","2011","2011Q2","TRAVEL","7,051.28","2,915.14"
"COMMITTEE ON JUDICIARY","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","37,953.86","23,051.52"
"COMMITTEE ON JUDICIARY","2011","2011Q2","PRINTING AND REPRODUCTION","2,583.44","481.80"
"COMMITTEE ON JUDICIARY","2011","2011Q2","OTHER SERVICES","16,506.89","60.00"
"COMMITTEE ON JUDICIARY","2011","2011Q2","SUPPLIES AND MATERIALS","134,793.98","64,750.98"
"COMMITTEE ON JUDICIARY","2011","2011Q2","EQUIPMENT","28,162.38","18,225.90"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","PERSONNEL COMPENSATION","3,508,055.65","1,807,346.06"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","TRAVEL","85,198.23","20,145.83"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","42,903.82","25,098.59"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","PRINTING AND REPRODUCTION","342.30","252.40"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","OTHER SERVICES","612.49","36.60"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","SUPPLIES AND MATERIALS","54,862.45","29,814.25"
"TRANSPORTATION-INFRASTRUCTURE","2011","2011Q2","EQUIPMENT","16,538.09","8,552.55"
"COMMITTEE ON RULES","2011","2011Q2","PERSONNEL COMPENSATION","1,237,472.81","643,141.56"
"COMMITTEE ON RULES","2011","2011Q2","TRAVEL","114.75","114.75"
"COMMITTEE ON RULES","2011","2011Q2","TRANSPORTATION OF THINGS","25.00","25.00"
"COMMITTEE ON RULES","2011","2011Q2","RENT, COMMUNICATION, UTILITIES","19,974.13","12,490.72"
"COMMITTEE ON RULES","2011","2011Q2","PRINTING AND REPRODUCTION","522.50","64.00"
"COMMITTEE ON RULES","2011","2011Q2","OTHER SERVICES","9,848.44","4,950.00"
"COMMITTEE ON RULES","2011","2011Q2","SUPPLIES AND MATERIALS","14,334.35","6,401.00"
