"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. HARRY TEAGUE","2009","2011Q1","OTHER SERVICES","11,638.44","11,638.44"
"HON. HARRY TEAGUE","2009","2011Q1","SUPPLIES AND MATERIALS","2,635.46","2,635.46"
"HON. HARRY TEAGUE","2009","2011Q1","EQUIPMENT","511.08","511.08"
"HON. LEE TERRY","2010","2011Q1","FRANKED MAIL","8,031.61","8,031.61"
"HON. LEE TERRY","2010","2011Q1","PERSONNEL COMPENSATION","263,223.70","263,223.70"
"HON. LEE TERRY","2010","2011Q1","TRAVEL","7,577.13","7,577.13"
"HON. LEE TERRY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","23,552.99","23,552.99"
"HON. LEE TERRY","2010","2011Q1","PRINTING AND REPRODUCTION","305.10","305.10"
"HON. LEE TERRY","2010","2011Q1","OTHER SERVICES","15,101.60","15,101.60"
"HON. LEE TERRY","2010","2011Q1","SUPPLIES AND MATERIALS","4,024.20","4,024.20"
"HON. LEE TERRY","2010","2011Q1","EQUIPMENT","3,888.71","3,888.71"
"HON. BENNIE G. THOMPSON","2010","2011Q1","FRANKED MAIL","396.73","396.73"
"HON. BENNIE G. THOMPSON","2010","2011Q1","PERSONNEL COMPENSATION","263,814.15","263,814.15"
"HON. BENNIE G. THOMPSON","2010","2011Q1","TRAVEL","9,045.74","9,045.74"
"HON. BENNIE G. THOMPSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,893.81","17,893.81"
"HON. BENNIE G. THOMPSON","2010","2011Q1","PRINTING AND REPRODUCTION","8.00","8.00"
"HON. BENNIE G. THOMPSON","2010","2011Q1","OTHER SERVICES","9,966.80","9,966.80"
"HON. BENNIE G. THOMPSON","2010","2011Q1","SUPPLIES AND MATERIALS","2,865.04","2,865.04"
"HON. BENNIE G. THOMPSON","2010","2011Q1","EQUIPMENT","230.91","230.91"
"HON. GLENN THOMPSON","2010","2011Q1","FRANKED MAIL","310.91","310.91"
"HON. GLENN THOMPSON","2010","2011Q1","PERSONNEL COMPENSATION","261,259.19","261,259.19"
"HON. GLENN THOMPSON","2010","2011Q1","TRAVEL","10,848.80","10,848.80"
"HON. GLENN THOMPSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","16,868.99","16,868.99"
"HON. GLENN THOMPSON","2010","2011Q1","PRINTING AND REPRODUCTION","1,266.63","1,266.63"
"HON. GLENN THOMPSON","2010","2011Q1","OTHER SERVICES","9,672.71","9,672.71"
"HON. GLENN THOMPSON","2010","2011Q1","SUPPLIES AND MATERIALS","3,196.83","3,196.83"
"HON. GLENN THOMPSON","2010","2011Q1","EQUIPMENT","1,809.88","1,809.88"
"HON. MIKE THOMPSON","2009","2011Q1","FRANKED MAIL","637.29","637.29"
"HON. MIKE THOMPSON","2009","2011Q1","PERSONNEL COMPENSATION","242,214.39","242,214.39"
"HON. MIKE THOMPSON","2009","2011Q1","TRAVEL","6,456.71","6,456.71"
"HON. MIKE THOMPSON","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","21,130.94","21,130.94"
"HON. MIKE THOMPSON","2009","2011Q1","PRINTING AND REPRODUCTION","1,239.18","1,239.18"
"HON. MIKE THOMPSON","2009","2011Q1","OTHER SERVICES","6,441.50","6,441.50"
"HON. MIKE THOMPSON","2009","2011Q1","SUPPLIES AND MATERIALS","4,616.36","4,616.36"
"HON. MIKE THOMPSON","2009","2011Q1","EQUIPMENT","548.76","548.76"
"HON. TODD TIAHRT","2010","2011Q1","FRANKED MAIL","2,145.62","2,145.62"
"HON. TODD TIAHRT","2010","2011Q1","PERSONNEL COMPENSATION","228,533.02","228,533.02"
"HON. TODD TIAHRT","2010","2011Q1","TRAVEL","17,692.74","17,692.74"
"HON. TODD TIAHRT","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","24,667.72","24,667.72"
"HON. TODD TIAHRT","2010","2011Q1","PRINTING AND REPRODUCTION","138.67","138.67"
"HON. TODD TIAHRT","2010","2011Q1","OTHER SERVICES","10,788.91","10,788.91"
"HON. TODD TIAHRT","2010","2011Q1","SUPPLIES AND MATERIALS","1,501.81","1,501.81"
"HON. TODD TIAHRT","2010","2011Q1","EQUIPMENT","501.06","501.06"
"HON. PATRICK J. TIBERI","2010","2011Q1","FRANKED MAIL","997.15","997.15"
"HON. PATRICK J. TIBERI","2010","2011Q1","PERSONNEL COMPENSATION","271,142.57","271,142.57"
"HON. PATRICK J. TIBERI","2010","2011Q1","TRAVEL","3,884.65","3,884.65"
"HON. PATRICK J. TIBERI","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,894.80","17,894.80"
"HON. PATRICK J. TIBERI","2010","2011Q1","OTHER SERVICES","678.62","678.62"
"HON. PATRICK J. TIBERI","2010","2011Q1","SUPPLIES AND MATERIALS","372.40","372.40"
"HON. PATRICK J. TIBERI","2010","2011Q1","EQUIPMENT","1,260.75","1,260.75"
"HON. JOHN F. TIERNEY","2009","2011Q1","FRANKED MAIL","3,097.35","3,097.35"
"HON. JOHN F. TIERNEY","2009","2011Q1","PERSONNEL COMPENSATION","243,431.38","243,431.38"
"HON. JOHN F. TIERNEY","2009","2011Q1","TRAVEL","21,668.18","21,668.18"
"HON. JOHN F. TIERNEY","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","24,573.96","24,573.96"
"HON. JOHN F. TIERNEY","2009","2011Q1","PRINTING AND REPRODUCTION","1,647.93","1,647.93"
"HON. JOHN F. TIERNEY","2009","2011Q1","OTHER SERVICES","12,840.56","12,840.56"
"HON. JOHN F. TIERNEY","2009","2011Q1","SUPPLIES AND MATERIALS","9,019.48","9,019.48"
"HON. JOHN F. TIERNEY","2009","2011Q1","EQUIPMENT","2,852.69","2,852.69"
"HON. DINA TITUS","2009","2011Q1","FRANKED MAIL","3,364.03","3,364.03"
"HON. DINA TITUS","2009","2011Q1","PERSONNEL COMPENSATION","214,882.26","214,882.26"
"HON. DINA TITUS","2009","2011Q1","TRAVEL","4,778.12","4,778.12"
"HON. DINA TITUS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","23,433.50","23,433.50"
"HON. DINA TITUS","2009","2011Q1","PRINTING AND REPRODUCTION","294.40","294.40"
"HON. DINA TITUS","2009","2011Q1","OTHER SERVICES","8,609.54","8,609.54"
"HON. DINA TITUS","2009","2011Q1","SUPPLIES AND MATERIALS","1,133.12","1,133.12"
"HON. DINA TITUS","2009","2011Q1","EQUIPMENT","1,688.50","1,688.50"
"HON. PAUL TONKO","2010","2011Q1","FRANKED MAIL","49.52","49.52"
"HON. PAUL TONKO","2010","2011Q1","PERSONNEL COMPENSATION","255,960.93","255,960.93"
"HON. PAUL TONKO","2010","2011Q1","TRAVEL","6,359.46","6,359.46"
"HON. PAUL TONKO","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","44,102.57","44,102.57"
"HON. PAUL TONKO","2010","2011Q1","PRINTING AND REPRODUCTION","345.50","345.50"
"HON. PAUL TONKO","2010","2011Q1","OTHER SERVICES","9,525.00","9,525.00"
"HON. PAUL TONKO","2010","2011Q1","SUPPLIES AND MATERIALS","1,766.38","1,766.38"
"HON. PAUL TONKO","2010","2011Q1","EQUIPMENT","1,561.11","1,561.11"
"HON. EDOLPHUS TOWNS","2009","2011Q1","FRANKED MAIL","96.53","96.53"
"HON. EDOLPHUS TOWNS","2009","2011Q1","PERSONNEL COMPENSATION","264,003.65","264,003.65"
"HON. EDOLPHUS TOWNS","2009","2011Q1","TRAVEL","5,251.95","5,251.95"
"HON. EDOLPHUS TOWNS","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","14,693.07","14,693.07"
"HON. EDOLPHUS TOWNS","2009","2011Q1","PRINTING AND REPRODUCTION","71.20","71.20"
"HON. EDOLPHUS TOWNS","2009","2011Q1","OTHER SERVICES","7,944.70","7,944.70"
"HON. EDOLPHUS TOWNS","2009","2011Q1","SUPPLIES AND MATERIALS","5,485.21","5,485.21"
"HON. EDOLPHUS TOWNS","2009","2011Q1","EQUIPMENT","912.99","912.99"
"HON. NIKI TSONGAS","2010","2011Q1","FRANKED MAIL","911.03","911.03"
"HON. NIKI TSONGAS","2010","2011Q1","PERSONNEL COMPENSATION","236,896.62","236,896.62"
"HON. NIKI TSONGAS","2010","2011Q1","TRAVEL","6,565.99","6,565.99"
"HON. NIKI TSONGAS","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","10,652.88","10,652.88"
"HON. NIKI TSONGAS","2010","2011Q1","PRINTING AND REPRODUCTION","927.20","927.20"
"HON. NIKI TSONGAS","2010","2011Q1","OTHER SERVICES","11,204.50","11,204.50"
"HON. NIKI TSONGAS","2010","2011Q1","SUPPLIES AND MATERIALS","1,734.03","1,734.03"
"HON. NIKI TSONGAS","2010","2011Q1","EQUIPMENT","1,680.38","1,680.38"
"HON. MICHAEL R. TURNER","2010","2011Q1","FRANKED MAIL","760.09","760.09"
"HON. MICHAEL R. TURNER","2010","2011Q1","PERSONNEL COMPENSATION","212,717.23","212,717.23"
"HON. MICHAEL R. TURNER","2010","2011Q1","TRAVEL","5,496.87","5,496.87"
"HON. MICHAEL R. TURNER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","20,569.84","20,569.84"
"HON. MICHAEL R. TURNER","2010","2011Q1","PRINTING AND REPRODUCTION","254.02","254.02"
"HON. MICHAEL R. TURNER","2010","2011Q1","OTHER SERVICES","11,605.86","11,605.86"
"HON. MICHAEL R. TURNER","2010","2011Q1","SUPPLIES AND MATERIALS","5,354.95","5,354.95"
"HON. MICHAEL R. TURNER","2010","2011Q1","EQUIPMENT","792.80","792.80"
"HON. FRED UPTON","2010","2011Q1","FRANKED MAIL","1,080.46","1,080.46"
"HON. FRED UPTON","2010","2011Q1","PERSONNEL COMPENSATION","239,682.39","239,682.39"
"HON. FRED UPTON","2010","2011Q1","TRAVEL","965.02","965.02"
"HON. FRED UPTON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","28,038.46","28,038.46"
"HON. FRED UPTON","2010","2011Q1","PRINTING AND REPRODUCTION","379.95","379.95"
"HON. FRED UPTON","2010","2011Q1","OTHER SERVICES","12,372.79","12,372.79"
"HON. FRED UPTON","2010","2011Q1","SUPPLIES AND MATERIALS","4,666.88","4,666.88"
"HON. FRED UPTON","2010","2011Q1","EQUIPMENT","633.00","633.00"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","FRANKED MAIL","787.75","787.75"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","PERSONNEL COMPENSATION","260,482.48","260,482.48"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","TRAVEL","955.90","955.90"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","36,233.36","36,233.36"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","PRINTING AND REPRODUCTION","175.68","175.68"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","OTHER SERVICES","13,975.65","13,975.65"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","SUPPLIES AND MATERIALS","974.65","974.65"
"HON. CHRIS VAN HOLLEN","2010","2011Q1","EQUIPMENT","1,976.30","1,976.30"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","FRANKED MAIL","1,404.26","1,404.26"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","PERSONNEL COMPENSATION","187,194.75","187,194.75"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","TRAVEL","10,135.64","10,135.64"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","13,234.96","13,234.96"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","PRINTING AND REPRODUCTION","229.00","229.00"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","OTHER SERVICES","12,017.79","12,017.79"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","SUPPLIES AND MATERIALS","6,507.91","6,507.91"
"HON. NYDIA M. VELAZQUEZ","2009","2011Q1","EQUIPMENT","753.00","753.00"
"HON. PETER J. VISCLOSKY","2010","2011Q1","FRANKED MAIL","342.50","342.50"
"HON. PETER J. VISCLOSKY","2010","2011Q1","PERSONNEL COMPENSATION","194,965.59","194,965.59"
"HON. PETER J. VISCLOSKY","2010","2011Q1","TRAVEL","15,276.31","15,276.31"
"HON. PETER J. VISCLOSKY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,477.18","22,477.18"
"HON. PETER J. VISCLOSKY","2010","2011Q1","PRINTING AND REPRODUCTION","2,488.41","2,488.41"
"HON. PETER J. VISCLOSKY","2010","2011Q1","OTHER SERVICES","117,742.93","117,742.93"
"HON. PETER J. VISCLOSKY","2010","2011Q1","SUPPLIES AND MATERIALS","30,646.53","30,646.53"
"HON. PETER J. VISCLOSKY","2010","2011Q1","EQUIPMENT","1,209.44","1,209.44"
"HON. PETER J. VISCLOSKY","2010","2011Q1","FRANKED MAIL","490.93","490.93"
"HON. PETER J. VISCLOSKY","2010","2011Q1","PERSONNEL COMPENSATION","233,958.90","233,958.90"
"HON. PETER J. VISCLOSKY","2010","2011Q1","TRAVEL","9,031.17","9,031.17"
"HON. PETER J. VISCLOSKY","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,192.40","18,192.40"
"HON. PETER J. VISCLOSKY","2010","2011Q1","PRINTING AND REPRODUCTION","61.92","61.92"
"HON. PETER J. VISCLOSKY","2010","2011Q1","OTHER SERVICES","6,181.25","6,181.25"
"HON. PETER J. VISCLOSKY","2010","2011Q1","SUPPLIES AND MATERIALS","1,602.98","1,602.98"
"HON. PETER J. VISCLOSKY","2010","2011Q1","EQUIPMENT","1,070.49","1,070.49"
"HON. GREG WALDEN","2010","2011Q1","FRANKED MAIL","-11.40","-11.40"
"HON. GREG WALDEN","2010","2011Q1","PERSONNEL COMPENSATION","98,900.33","98,900.33"
"HON. GREG WALDEN","2010","2011Q1","TRAVEL","3,676.09","3,676.09"
"HON. GREG WALDEN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","5,685.43","5,685.43"
"HON. GREG WALDEN","2010","2011Q1","PRINTING AND REPRODUCTION","1,003.34","1,003.34"
"HON. GREG WALDEN","2010","2011Q1","OTHER SERVICES","9,901.50","9,901.50"
"HON. GREG WALDEN","2010","2011Q1","SUPPLIES AND MATERIALS","2,284.21","2,284.21"
"HON. GREG WALDEN","2010","2011Q1","EQUIPMENT","2,019.30","2,019.30"
"HON. GREG WALDEN","2010","2011Q1","FRANKED MAIL","227.68","227.68"
"HON. GREG WALDEN","2010","2011Q1","PERSONNEL COMPENSATION","230,973.22","230,973.22"
"HON. GREG WALDEN","2010","2011Q1","TRAVEL","22,118.20","22,118.20"
"HON. GREG WALDEN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,630.39","22,630.39"
"HON. GREG WALDEN","2010","2011Q1","PRINTING AND REPRODUCTION","220.30","220.30"
"HON. GREG WALDEN","2010","2011Q1","OTHER SERVICES","16,665.77","16,665.77"
"HON. GREG WALDEN","2010","2011Q1","SUPPLIES AND MATERIALS","8,724.70","8,724.70"
"HON. GREG WALDEN","2010","2011Q1","EQUIPMENT","536.61","536.61"
"HON. ZACH WAMP","2010","2011Q1","FRANKED MAIL","810.01","810.01"
"HON. ZACH WAMP","2010","2011Q1","PERSONNEL COMPENSATION","290,097.03","290,097.03"
"HON. ZACH WAMP","2010","2011Q1","TRAVEL","15,776.88","15,776.88"
"HON. ZACH WAMP","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","7,716.74","7,716.74"
"HON. ZACH WAMP","2010","2011Q1","PRINTING AND REPRODUCTION","14.50","14.50"
"HON. ZACH WAMP","2010","2011Q1","OTHER SERVICES","5,340.00","5,340.00"
"HON. ZACH WAMP","2010","2011Q1","SUPPLIES AND MATERIALS","2,668.91","2,668.91"
"HON. ZACH WAMP","2010","2011Q1","EQUIPMENT","480.00","480.00"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2011Q1","FRANKED MAIL","159.67","159.67"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2011Q1","PERSONNEL COMPENSATION","234,317.64","234,317.64"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","4,518.47","4,518.47"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2011Q1","OTHER SERVICES","7,382.44","7,382.44"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2011Q1","SUPPLIES AND MATERIALS","2,999.09","2,999.09"
"HON. DEBBIE WASSERMAN SCHULTZ","2010","2011Q1","EQUIPMENT","2,631.00","2,631.00"
"HON. DIANE E. WATSON","2010","2011Q1","FRANKED MAIL","568.61","568.61"
"HON. DIANE E. WATSON","2010","2011Q1","PERSONNEL COMPENSATION","246,352.87","246,352.87"
"HON. DIANE E. WATSON","2010","2011Q1","TRAVEL","10,061.23","10,061.23"
"HON. DIANE E. WATSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,001.66","22,001.66"
"HON. DIANE E. WATSON","2010","2011Q1","PRINTING AND REPRODUCTION","187.98","187.98"
"HON. DIANE E. WATSON","2010","2011Q1","OTHER SERVICES","9,949.44","9,949.44"
"HON. DIANE E. WATSON","2010","2011Q1","SUPPLIES AND MATERIALS","808.96","808.96"
"HON. DIANE E. WATSON","2010","2011Q1","EQUIPMENT","942.90","942.90"
"HON. MELVIN L. WATT","2009","2011Q1","FRANKED MAIL","355.01","355.01"
"HON. MELVIN L. WATT","2009","2011Q1","PERSONNEL COMPENSATION","299,905.06","299,905.06"
"HON. MELVIN L. WATT","2009","2011Q1","TRAVEL","1,841.58","1,841.58"
"HON. MELVIN L. WATT","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","21,462.85","21,462.85"
"HON. MELVIN L. WATT","2009","2011Q1","PRINTING AND REPRODUCTION","286.40","286.40"
"HON. MELVIN L. WATT","2009","2011Q1","OTHER SERVICES","12,345.88","12,345.88"
"HON. MELVIN L. WATT","2009","2011Q1","SUPPLIES AND MATERIALS","2,038.29","2,038.29"
"HON. MELVIN L. WATT","2009","2011Q1","EQUIPMENT","124.50","124.50"
"HON. HENRY A. WAXMAN","2010","2011Q1","FRANKED MAIL","238.94","238.94"
"HON. HENRY A. WAXMAN","2010","2011Q1","PERSONNEL COMPENSATION","138,378.33","138,378.33"
"HON. HENRY A. WAXMAN","2010","2011Q1","TRAVEL","6,896.91","6,896.91"
"HON. HENRY A. WAXMAN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","19,513.19","19,513.19"
"HON. HENRY A. WAXMAN","2010","2011Q1","PRINTING AND REPRODUCTION","6,169.08","6,169.08"
"HON. HENRY A. WAXMAN","2010","2011Q1","OTHER SERVICES","9,601.80","9,601.80"
"HON. HENRY A. WAXMAN","2010","2011Q1","SUPPLIES AND MATERIALS","13,975.85","13,975.85"
"HON. HENRY A. WAXMAN","2010","2011Q1","EQUIPMENT","761.40","761.40"
"HON. HENRY A. WAXMAN","2010","2011Q1","FRANKED MAIL","790.82","790.82"
"HON. HENRY A. WAXMAN","2010","2011Q1","PERSONNEL COMPENSATION","233,051.43","233,051.43"
"HON. HENRY A. WAXMAN","2010","2011Q1","TRAVEL","5,203.53","5,203.53"
"HON. HENRY A. WAXMAN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","30,965.08","30,965.08"
"HON. HENRY A. WAXMAN","2010","2011Q1","PRINTING AND REPRODUCTION","4.80","4.80"
"HON. HENRY A. WAXMAN","2010","2011Q1","OTHER SERVICES","8,823.76","8,823.76"
"HON. HENRY A. WAXMAN","2010","2011Q1","SUPPLIES AND MATERIALS","3,063.55","3,063.55"
"HON. HENRY A. WAXMAN","2010","2011Q1","EQUIPMENT","1,644.00","1,644.00"
"HON. ANTHONY D. WEINER","2010","2011Q1","FRANKED MAIL","534.45","534.45"
"HON. ANTHONY D. WEINER","2010","2011Q1","PERSONNEL COMPENSATION","228,738.48","228,738.48"
"HON. ANTHONY D. WEINER","2010","2011Q1","TRAVEL","11,827.30","11,827.30"
"HON. ANTHONY D. WEINER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","4,617.57","4,617.57"
"HON. ANTHONY D. WEINER","2010","2011Q1","PRINTING AND REPRODUCTION","1,326.45","1,326.45"
"HON. ANTHONY D. WEINER","2010","2011Q1","OTHER SERVICES","7,572.19","7,572.19"
"HON. ANTHONY D. WEINER","2010","2011Q1","SUPPLIES AND MATERIALS","6,737.29","6,737.29"
"HON. ANTHONY D. WEINER","2010","2011Q1","EQUIPMENT","495.71","495.71"
"HON. PETER WELCH","2010","2011Q1","FRANKED MAIL","179.09","179.09"
"HON. PETER WELCH","2010","2011Q1","PERSONNEL COMPENSATION","182,983.35","182,983.35"
"HON. PETER WELCH","2010","2011Q1","TRAVEL","4,956.23","4,956.23"
"HON. PETER WELCH","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","25,146.69","25,146.69"
"HON. PETER WELCH","2010","2011Q1","PRINTING AND REPRODUCTION","2,382.63","2,382.63"
"HON. PETER WELCH","2010","2011Q1","OTHER SERVICES","8,455.70","8,455.70"
"HON. PETER WELCH","2010","2011Q1","SUPPLIES AND MATERIALS","5,841.88","5,841.88"
"HON. PETER WELCH","2010","2011Q1","EQUIPMENT","1,944.48","1,944.48"
"HON. PETER WELCH","2010","2011Q1","FRANKED MAIL","281.18","281.18"
"HON. PETER WELCH","2010","2011Q1","PERSONNEL COMPENSATION","235,548.89","235,548.89"
"HON. PETER WELCH","2010","2011Q1","TRAVEL","15,903.96","15,903.96"
"HON. PETER WELCH","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,262.66","18,262.66"
"HON. PETER WELCH","2010","2011Q1","PRINTING AND REPRODUCTION","214.00","214.00"
"HON. PETER WELCH","2010","2011Q1","OTHER SERVICES","7,968.50","7,968.50"
"HON. PETER WELCH","2010","2011Q1","SUPPLIES AND MATERIALS","1,926.06","1,926.06"
"HON. PETER WELCH","2010","2011Q1","EQUIPMENT","915.99","915.99"
"HON. ROBERT WEXLER","2010","2011Q1","FRANKED MAIL","2,136.68","2,136.68"
"HON. ROBERT WEXLER","2010","2011Q1","PERSONNEL COMPENSATION","256,781.46","256,781.46"
"HON. ROBERT WEXLER","2010","2011Q1","TRAVEL","10,281.29","10,281.29"
"HON. ROBERT WEXLER","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,076.70","18,076.70"
"HON. ROBERT WEXLER","2010","2011Q1","PRINTING AND REPRODUCTION","600.80","600.80"
"HON. ROBERT WEXLER","2010","2011Q1","OTHER SERVICES","9,528.50","9,528.50"
"HON. ROBERT WEXLER","2010","2011Q1","SUPPLIES AND MATERIALS","5,829.40","5,829.40"
"HON. ROBERT WEXLER","2010","2011Q1","EQUIPMENT","1,423.28","1,423.28"
"HON. CHARLES A. WILSON","2010","2011Q1","FRANKED MAIL","1.68","1.68"
"HON. CHARLES A. WILSON","2010","2011Q1","PERSONNEL COMPENSATION","209,570.64","209,570.64"
"HON. CHARLES A. WILSON","2010","2011Q1","TRAVEL","1,270.47","1,270.47"
"HON. CHARLES A. WILSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","17,247.44","17,247.44"
"HON. CHARLES A. WILSON","2010","2011Q1","PRINTING AND REPRODUCTION","1,273.11","1,273.11"
"HON. CHARLES A. WILSON","2010","2011Q1","OTHER SERVICES","5,340.00","5,340.00"
"HON. CHARLES A. WILSON","2010","2011Q1","SUPPLIES AND MATERIALS","34,657.30","34,657.30"
"HON. CHARLES A. WILSON","2010","2011Q1","EQUIPMENT","1,332.15","1,332.15"
"HON. CHARLES A. WILSON","2010","2011Q1","FRANKED MAIL","771.93","771.93"
"HON. CHARLES A. WILSON","2010","2011Q1","PERSONNEL COMPENSATION","228,821.27","228,821.27"
"HON. CHARLES A. WILSON","2010","2011Q1","TRAVEL","9,715.28","9,715.28"
"HON. CHARLES A. WILSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","18,898.93","18,898.93"
"HON. CHARLES A. WILSON","2010","2011Q1","PRINTING AND REPRODUCTION","40.00","40.00"
"HON. CHARLES A. WILSON","2010","2011Q1","OTHER SERVICES","11,810.00","11,810.00"
"HON. CHARLES A. WILSON","2010","2011Q1","SUPPLIES AND MATERIALS","4,443.56","4,443.56"
"HON. CHARLES A. WILSON","2010","2011Q1","EQUIPMENT","1,346.97","1,346.97"
"HON. JOE WILSON","2010","2011Q1","FRANKED MAIL","561.06","561.06"
"HON. JOE WILSON","2010","2011Q1","PERSONNEL COMPENSATION","238,575.02","238,575.02"
"HON. JOE WILSON","2010","2011Q1","TRAVEL","6,019.84","6,019.84"
"HON. JOE WILSON","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","22,847.93","22,847.93"
"HON. JOE WILSON","2010","2011Q1","PRINTING AND REPRODUCTION","594.35","594.35"
"HON. JOE WILSON","2010","2011Q1","OTHER SERVICES","12,071.15","12,071.15"
"HON. JOE WILSON","2010","2011Q1","SUPPLIES AND MATERIALS","2,725.79","2,725.79"
"HON. JOE WILSON","2010","2011Q1","EQUIPMENT","886.09","886.09"
"HON. ROBERT J. WITTMAN","2010","2011Q1","FRANKED MAIL","2,476.81","2,476.81"
"HON. ROBERT J. WITTMAN","2010","2011Q1","PERSONNEL COMPENSATION","206,489.91","206,489.91"
"HON. ROBERT J. WITTMAN","2010","2011Q1","TRAVEL","1,377.09","1,377.09"
"HON. ROBERT J. WITTMAN","2010","2011Q1","RENT, COMMUNICATION, UTILITIES","24,811.50","24,811.50"
"HON. ROBERT J. WITTMAN","2010","2011Q1","PRINTING AND REPRODUCTION","405.83","405.83"
"HON. ROBERT J. WITTMAN","2010","2011Q1","OTHER SERVICES","14,930.27","14,930.27"
"HON. ROBERT J. WITTMAN","2010","2011Q1","SUPPLIES AND MATERIALS","21,261.47","21,261.47"
"HON. ROBERT J. WITTMAN","2010","2011Q1","EQUIPMENT","2,184.81","2,184.81"
"HON. FRANK R. WOLF","2009","2011Q1","FRANKED MAIL","240.60","240.60"
"HON. FRANK R. WOLF","2009","2011Q1","PERSONNEL COMPENSATION","177,823.88","177,823.88"
"HON. FRANK R. WOLF","2009","2011Q1","TRAVEL","6,296.17","6,296.17"
"HON. FRANK R. WOLF","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","22,241.83","22,241.83"
"HON. FRANK R. WOLF","2009","2011Q1","PRINTING AND REPRODUCTION","3,742.57","3,742.57"
"HON. FRANK R. WOLF","2009","2011Q1","OTHER SERVICES","10,743.59","10,743.59"
"HON. FRANK R. WOLF","2009","2011Q1","SUPPLIES AND MATERIALS","21,755.77","21,755.77"
"HON. FRANK R. WOLF","2009","2011Q1","EQUIPMENT","3,901.74","3,901.74"
"HON. FRANK R. WOLF","2009","2011Q1","FRANKED MAIL","22,093.30","22,093.30"
"HON. FRANK R. WOLF","2009","2011Q1","PERSONNEL COMPENSATION","176,718.71","176,718.71"
"HON. FRANK R. WOLF","2009","2011Q1","TRAVEL","71.37","71.37"
"HON. FRANK R. WOLF","2009","2011Q1","RENT, COMMUNICATION, UTILITIES","9,099.15","9,099.15"
