"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. ANTHONY D. WEINER","2010","2010Q2","OTHER SERVICES","26,200.00","15,350.00"
"HON. ANTHONY D. WEINER","2010","2010Q2","SUPPLIES AND MATERIALS","34,123.58","29,402.21"
"HON. ANTHONY D. WEINER","2010","2010Q2","EQUIPMENT","3,363.00","1,644.00"
"HON. PETER WELCH","2010","2010Q2","FRANKED MAIL","55,572.73","54,246.52"
"HON. PETER WELCH","2010","2010Q2","PERSONNEL COMPENSATION","482,473.95","242,089.16"
"HON. PETER WELCH","2010","2010Q2","TRAVEL","17,629.15","5,839.47"
"HON. PETER WELCH","2010","2010Q2","TRANSPORTATION OF THINGS","65.00","65.00"
"HON. PETER WELCH","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","51,323.58","30,358.27"
"HON. PETER WELCH","2010","2010Q2","PRINTING AND REPRODUCTION","54,633.40","54,391.10"
"HON. PETER WELCH","2010","2010Q2","OTHER SERVICES","28,657.70","14,156.00"
"HON. PETER WELCH","2010","2010Q2","SUPPLIES AND MATERIALS","11,071.50","4,884.24"
"HON. PETER WELCH","2010","2010Q2","EQUIPMENT","684.00","384.00"
"HON. LYNN A WESTMORELAND","2010","2010Q2","FRANKED MAIL","14,163.80","13,823.35"
"HON. LYNN A WESTMORELAND","2010","2010Q2","PERSONNEL COMPENSATION","461,275.65","228,248.85"
"HON. LYNN A WESTMORELAND","2010","2010Q2","TRAVEL","28,158.86","19,997.43"
"HON. LYNN A WESTMORELAND","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","38,383.44","20,371.56"
"HON. LYNN A WESTMORELAND","2010","2010Q2","PRINTING AND REPRODUCTION","11,710.14","10,828.94"
"HON. LYNN A WESTMORELAND","2010","2010Q2","OTHER SERVICES","22,606.50","11,464.50"
"HON. LYNN A WESTMORELAND","2010","2010Q2","SUPPLIES AND MATERIALS","4,183.76","3,519.40"
"HON. LYNN A WESTMORELAND","2010","2010Q2","EQUIPMENT","1,593.36","808.89"
"HON. ROBERT WEXLER","2010","2010Q2","FRANKED MAIL","707.66","311.38"
"HON. ROBERT WEXLER","2010","2010Q2","PERSONNEL COMPENSATION","349,849.78","57,490.27"
"HON. ROBERT WEXLER","2010","2010Q2","TRAVEL","801.01","20.00"
"HON. ROBERT WEXLER","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","21,798.23","7,600.34"
"HON. ROBERT WEXLER","2010","2010Q2","PRINTING AND REPRODUCTION","124.56","124.56"
"HON. ROBERT WEXLER","2010","2010Q2","OTHER SERVICES","7,417.20","7,417.20"
"HON. ROBERT WEXLER","2010","2010Q2","SUPPLIES AND MATERIALS","3,937.79","3,425.79"
"HON. ROBERT WEXLER","2010","2010Q2","EQUIPMENT","1,657.19","234.86"
"HON. ED WHITFIELD","2010","2010Q2","FRANKED MAIL","3,722.75","2,581.00"
"HON. ED WHITFIELD","2010","2010Q2","PERSONNEL COMPENSATION","515,759.14","259,209.48"
"HON. ED WHITFIELD","2010","2010Q2","TRAVEL","18,626.74","11,386.15"
"HON. ED WHITFIELD","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","46,140.00","26,524.77"
"HON. ED WHITFIELD","2010","2010Q2","PRINTING AND REPRODUCTION","1,083.52","1,038.42"
"HON. ED WHITFIELD","2010","2010Q2","OTHER SERVICES","19,986.50","10,284.50"
"HON. ED WHITFIELD","2010","2010Q2","SUPPLIES AND MATERIALS","8,539.23","4,516.99"
"HON. ED WHITFIELD","2010","2010Q2","EQUIPMENT","3,904.20","1,456.28"
"HON. CHARLES A. WILSON","2010","2010Q2","FRANKED MAIL","2,855.65","2,013.74"
"HON. CHARLES A. WILSON","2010","2010Q2","PERSONNEL COMPENSATION","492,643.64","251,503.85"
"HON. CHARLES A. WILSON","2010","2010Q2","TRAVEL","24,755.57","12,918.27"
"HON. CHARLES A. WILSON","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","43,642.97","23,879.88"
"HON. CHARLES A. WILSON","2010","2010Q2","PRINTING AND REPRODUCTION","237.40","151.00"
"HON. CHARLES A. WILSON","2010","2010Q2","OTHER SERVICES","2,306.12","1,448.92"
"HON. CHARLES A. WILSON","2010","2010Q2","SUPPLIES AND MATERIALS","5,111.91","2,909.65"
"HON. CHARLES A. WILSON","2010","2010Q2","EQUIPMENT","1,550.52","775.26"
"HON. JOE WILSON","2010","2010Q2","FRANKED MAIL","54,682.76","35,344.87"
"HON. JOE WILSON","2010","2010Q2","PERSONNEL COMPENSATION","482,418.48","250,257.73"
"HON. JOE WILSON","2010","2010Q2","TRAVEL","32,923.45","24,105.54"
"HON. JOE WILSON","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","59,500.80","40,377.53"
"HON. JOE WILSON","2010","2010Q2","PRINTING AND REPRODUCTION","36,701.26","35,958.40"
"HON. JOE WILSON","2010","2010Q2","OTHER SERVICES","31,566.20","31,236.20"
"HON. JOE WILSON","2010","2010Q2","SUPPLIES AND MATERIALS","13,171.37","9,938.27"
"HON. JOE WILSON","2010","2010Q2","EQUIPMENT","8,067.84","6,109.65"
"HON. ROBERT J. WITTMAN","2010","2010Q2","FRANKED MAIL","18,997.17","17,586.12"
"HON. ROBERT J. WITTMAN","2010","2010Q2","PERSONNEL COMPENSATION","459,418.22","235,293.30"
"HON. ROBERT J. WITTMAN","2010","2010Q2","TRAVEL","13,843.55","10,645.31"
"HON. ROBERT J. WITTMAN","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","53,593.12","30,421.41"
"HON. ROBERT J. WITTMAN","2010","2010Q2","PRINTING AND REPRODUCTION","19,290.80","5,017.60"
"HON. ROBERT J. WITTMAN","2010","2010Q2","OTHER SERVICES","22,091.00","11,033.00"
"HON. ROBERT J. WITTMAN","2010","2010Q2","SUPPLIES AND MATERIALS","13,059.91","7,473.51"
"HON. ROBERT J. WITTMAN","2010","2010Q2","EQUIPMENT","2,148.94","912.96"
"HON. FRANK R WOLF","2010","2010Q2","FRANKED MAIL","62,200.20","46,440.13"
"HON. FRANK R WOLF","2010","2010Q2","PERSONNEL COMPENSATION","444,164.15","225,361.23"
"HON. FRANK R WOLF","2010","2010Q2","TRAVEL","4,348.40","3,584.80"
"HON. FRANK R WOLF","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","70,725.76","47,392.88"
"HON. FRANK R WOLF","2010","2010Q2","PRINTING AND REPRODUCTION","49,047.37","48,958.57"
"HON. FRANK R WOLF","2010","2010Q2","OTHER SERVICES","18,794.00","9,047.00"
"HON. FRANK R WOLF","2010","2010Q2","SUPPLIES AND MATERIALS","20,099.39","14,391.56"
"HON. FRANK R WOLF","2010","2010Q2","EQUIPMENT","5,620.87","2,893.36"
"HON. LYNN C WOOLSEY","2010","2010Q2","FRANKED MAIL","2,693.75","1,801.89"
"HON. LYNN C WOOLSEY","2010","2010Q2","PERSONNEL COMPENSATION","568,421.32","294,476.62"
"HON. LYNN C WOOLSEY","2010","2010Q2","TRAVEL","17,969.96","11,090.19"
"HON. LYNN C WOOLSEY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","71,238.38","41,915.62"
"HON. LYNN C WOOLSEY","2010","2010Q2","PRINTING AND REPRODUCTION","792.05","543.05"
"HON. LYNN C WOOLSEY","2010","2010Q2","OTHER SERVICES","34,308.80","22,514.50"
"HON. LYNN C WOOLSEY","2010","2010Q2","SUPPLIES AND MATERIALS","6,924.59","3,798.75"
"HON. LYNN C WOOLSEY","2010","2010Q2","EQUIPMENT","4,576.56","2,288.28"
"HON. DAVID WU","2010","2010Q2","FRANKED MAIL","28,592.98","941.00"
"HON. DAVID WU","2010","2010Q2","PERSONNEL COMPENSATION","491,453.76","250,334.17"
"HON. DAVID WU","2010","2010Q2","TRAVEL","33,478.79","15,296.73"
"HON. DAVID WU","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","41,524.28","21,689.73"
"HON. DAVID WU","2010","2010Q2","PRINTING AND REPRODUCTION","28,481.02","614.92"
"HON. DAVID WU","2010","2010Q2","OTHER SERVICES","21,388.08","11,286.13"
"HON. DAVID WU","2010","2010Q2","SUPPLIES AND MATERIALS","6,502.80","3,029.98"
"HON. DAVID WU","2010","2010Q2","EQUIPMENT","2,887.94","2,568.00"
"HON. JOHN A. YARMUTH","2010","2010Q2","FRANKED MAIL","19,794.41","18,261.77"
"HON. JOHN A. YARMUTH","2010","2010Q2","PERSONNEL COMPENSATION","454,074.58","230,872.25"
"HON. JOHN A. YARMUTH","2010","2010Q2","TRAVEL","28,193.49","21,795.03"
"HON. JOHN A. YARMUTH","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","42,303.56","20,600.83"
"HON. JOHN A. YARMUTH","2010","2010Q2","PRINTING AND REPRODUCTION","919.10","821.60"
"HON. JOHN A. YARMUTH","2010","2010Q2","OTHER SERVICES","23,433.87","8,385.83"
"HON. JOHN A. YARMUTH","2010","2010Q2","SUPPLIES AND MATERIALS","19,969.72","7,166.73"
"HON. JOHN A. YARMUTH","2010","2010Q2","EQUIPMENT","19,914.53","18,845.17"
"HON. C W BILL YOUNG","2010","2010Q2","FRANKED MAIL","12,318.38","9,716.46"
"HON. C W BILL YOUNG","2010","2010Q2","PERSONNEL COMPENSATION","440,275.54","223,352.76"
"HON. C W BILL YOUNG","2010","2010Q2","TRAVEL","29,671.95","15,204.27"
"HON. C W BILL YOUNG","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","64,464.40","32,932.68"
"HON. C W BILL YOUNG","2010","2010Q2","PRINTING AND REPRODUCTION","6,097.31","5,930.91"
"HON. C W BILL YOUNG","2010","2010Q2","OTHER SERVICES","33,169.10","19,717.50"
"HON. C W BILL YOUNG","2010","2010Q2","SUPPLIES AND MATERIALS","21,740.62","15,523.42"
"HON. C W BILL YOUNG","2010","2010Q2","EQUIPMENT","3,290.08","2,342.08"
"HON. DON YOUNG","2010","2010Q2","FRANKED MAIL","1,636.69","1,148.06"
"HON. DON YOUNG","2010","2010Q2","PERSONNEL COMPENSATION","476,547.92","247,435.75"
"HON. DON YOUNG","2010","2010Q2","TRAVEL","63,802.43","44,661.22"
"HON. DON YOUNG","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","76,445.12","34,716.93"
"HON. DON YOUNG","2010","2010Q2","PRINTING AND REPRODUCTION","256.65","0.00"
"HON. DON YOUNG","2010","2010Q2","OTHER SERVICES","25,511.38","20,904.74"
"HON. DON YOUNG","2010","2010Q2","SUPPLIES AND MATERIALS","18,451.42","13,802.75"
"HON. DON YOUNG","2010","2010Q2","EQUIPMENT","612.66","306.33"
"OTHER ADMINISTRATION","2010","2010Q2","FRANKED MAIL","11,470.00","8,695.00"
"OTHER ADMINISTRATION","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","82,756.63","39,947.31"
"OTHER ADMINISTRATION","2010","2010Q2","OTHER SERVICES","4,121.35","2,060.10"
"OTHER ADMINISTRATION","2010","2010Q2","OTHER SERVICES","79,067.44","79,067.44"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","PERSONNEL COMPENSATION","18,217,033.88","6,873,063.47"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","TRAVEL","105,619.47","76,100.32"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","RENT, COMMUNICATION, UTILITIES","158,324.00","60,882.51"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","PRINTING AND REPRODUCTION","7,243.47","1,017.20"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","OTHER SERVICES","1,563,245.18","849,582.68"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","SUPPLIES AND MATERIALS","75,168.19","21,671.29"
"COMMITTEE ON APPROPRIATIONS","FISCAL YEAR 2010","2010Q2","EQUIPMENT","33,622.51","10,720.33"
"COMMITTEE ON BUDGET","2010","2010Q2","PERSONNEL COMPENSATION","2,324,526.21","1,173,138.85"
"COMMITTEE ON BUDGET","2010","2010Q2","TRAVEL","186.35","54.00"
"COMMITTEE ON BUDGET","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","17,900.98","10,581.25"
"COMMITTEE ON BUDGET","2010","2010Q2","PRINTING AND REPRODUCTION","3,045.53","1,914.25"
"COMMITTEE ON BUDGET","2010","2010Q2","OTHER SERVICES","5,023.19","3,519.47"
"COMMITTEE ON BUDGET","2010","2010Q2","SUPPLIES AND MATERIALS","75,870.06","56,619.58"
"COMMITTEE ON BUDGET","2010","2010Q2","EQUIPMENT","19,440.42","10,069.71"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","PERSONNEL COMPENSATION","2,397,548.44","1,215,745.45"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","TRAVEL","59,087.07","55,744.31"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","48,103.22","26,287.09"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","PRINTING AND REPRODUCTION","337.25","159.10"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","OTHER SERVICES","42,566.91","27,867.38"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","SUPPLIES AND MATERIALS","29,592.63","22,212.64"
"COMMITTEE ON AGRICULTURE","2010","2010Q2","EQUIPMENT","5,513.03","4,322.33"
"ARMED SERVICES COMMITTEE","2010","2010Q2","PERSONNEL COMPENSATION","3,504,650.45","1,788,197.30"
"ARMED SERVICES COMMITTEE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","36,065.93","21,459.14"
"ARMED SERVICES COMMITTEE","2010","2010Q2","OTHER SERVICES","1,819.72","1,759.72"
"ARMED SERVICES COMMITTEE","2010","2010Q2","SUPPLIES AND MATERIALS","22,878.22","19,715.12"
"ARMED SERVICES COMMITTEE","2010","2010Q2","EQUIPMENT","12,060.44","6,720.66"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","PERSONNEL COMPENSATION","4,287,301.59","2,196,993.29"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","TRAVEL","10,240.49","4,899.65"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","32,322.35","19,604.59"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","PRINTING AND REPRODUCTION","756.79","341.79"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","OTHER SERVICES","109.73","-190.27"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","SUPPLIES AND MATERIALS","28,835.85","14,361.65"
"COMMITTEE ON FINANCIAL SERVICE","2010","2010Q2","EQUIPMENT","10,206.67","5,697.34"
"EDUCATION AND LABOR","2010","2010Q2","PERSONNEL COMPENSATION","3,513,491.77","1,791,713.16"
"EDUCATION AND LABOR","2010","2010Q2","TRAVEL","14,410.97","12,971.04"
"EDUCATION AND LABOR","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","40,819.17","25,196.16"
"EDUCATION AND LABOR","2010","2010Q2","PRINTING AND REPRODUCTION","1,988.15","1,742.25"
"EDUCATION AND LABOR","2010","2010Q2","OTHER SERVICES","5,246.53","3,741.53"
"EDUCATION AND LABOR","2010","2010Q2","SUPPLIES AND MATERIALS","75,629.62","61,179.17"
"EDUCATION AND LABOR","2010","2010Q2","EQUIPMENT","29,846.28","22,118.98"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","PERSONNEL COMPENSATION","5,139,731.96","2,632,515.07"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","TRAVEL","13,340.86","5,999.83"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","59,954.50","36,604.40"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","PRINTING AND REPRODUCTION","2,029.51","1,866.19"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","OTHER SERVICES","41,852.77","31,001.75"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","SUPPLIES AND MATERIALS","60,030.89","31,563.05"
"COMMITTEE ON ENERGY & COMMERCE","2010","2010Q2","EQUIPMENT","23,706.56","12,561.79"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","PERSONNEL COMPENSATION","4,632,432.27","2,380,871.29"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","TRAVEL","41,414.16","29,335.13"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","71,757.67","42,227.58"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","PRINTING AND REPRODUCTION","1,652.45","1,319.35"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","OTHER SERVICES","51,579.78","32,328.79"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","SUPPLIES AND MATERIALS","64,544.28","39,623.89"
"OVERSIGHT & GOVERNMENT REFORM","2010","2010Q2","EQUIPMENT","43,524.10","35,421.67"
"HOUSE ADMINISTRATION","2010","2010Q2","PERSONNEL COMPENSATION","2,253,424.96","1,141,103.29"
"HOUSE ADMINISTRATION","2010","2010Q2","PERSONNEL BENEFITS","-867.00","0.00"
"HOUSE ADMINISTRATION","2010","2010Q2","TRAVEL","26,374.24","17,246.82"
"HOUSE ADMINISTRATION","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","29,443.91","18,184.90"
"HOUSE ADMINISTRATION","2010","2010Q2","PRINTING AND REPRODUCTION","766.82","668.04"
"HOUSE ADMINISTRATION","2010","2010Q2","OTHER SERVICES","98,316.89","62,136.42"
"HOUSE ADMINISTRATION","2010","2010Q2","SUPPLIES AND MATERIALS","12,541.63","4,148.57"
"HOUSE ADMINISTRATION","2010","2010Q2","EQUIPMENT","6,344.07","3,160.65"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","PERSONNEL COMPENSATION","3,301,865.57","1,658,877.18"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","TRAVEL","40,983.73","26,675.64"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","43,915.42","25,612.77"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","PRINTING AND REPRODUCTION","820.30","494.05"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","OTHER SERVICES","4,699.72","3,499.72"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","SUPPLIES AND MATERIALS","52,531.32","40,344.90"
"COMMITTEE ON NATURAL RESOURCES","2010","2010Q2","EQUIPMENT","18,737.59","8,787.50"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","PERSONNEL COMPENSATION","3,831,688.25","1,894,306.18"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","TRAVEL","12,739.53","4,880.54"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","62,267.80","31,416.35"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","PRINTING AND REPRODUCTION","1,787.02","668.39"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","OTHER SERVICES","5,757.32","2,342.32"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","SUPPLIES AND MATERIALS","55,221.17","35,451.58"
"COMMITTEE ON FOREIGN AFFAIRS","2010","2010Q2","EQUIPMENT","24,285.80","16,860.96"
"COMMITTEE ON JUDICIARY","2010","2010Q2","PERSONNEL COMPENSATION","4,235,602.05","2,165,899.83"
"COMMITTEE ON JUDICIARY","2010","2010Q2","TRAVEL","36,868.64","14,444.56"
"COMMITTEE ON JUDICIARY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","34,105.06","20,291.99"
"COMMITTEE ON JUDICIARY","2010","2010Q2","PRINTING AND REPRODUCTION","1,519.20","1,323.70"
"COMMITTEE ON JUDICIARY","2010","2010Q2","OTHER SERVICES","118,298.80","59,807.56"
"COMMITTEE ON JUDICIARY","2010","2010Q2","SUPPLIES AND MATERIALS","46,074.24","26,871.43"
"COMMITTEE ON JUDICIARY","2010","2010Q2","EQUIPMENT","18,762.41","7,990.28"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","PERSONNEL COMPENSATION","4,408,189.51","2,272,760.74"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","TRAVEL","51,958.24","44,570.62"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","42,259.91","25,883.12"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","PRINTING AND REPRODUCTION","6.40","6.40"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","OTHER SERVICES","1,759.72","1,759.72"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","SUPPLIES AND MATERIALS","54,769.68","44,575.25"
"TRANSPORTATION-INFRASTRUCTURE","2010","2010Q2","EQUIPMENT","12,578.96","6,707.11"
"COMMITTEE ON RULES","2010","2010Q2","PERSONNEL COMPENSATION","1,415,459.24","724,282.19"
"COMMITTEE ON RULES","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","17,402.14","9,160.09"
"COMMITTEE ON RULES","2010","2010Q2","PRINTING AND REPRODUCTION","320.80","247.30"
"COMMITTEE ON RULES","2010","2010Q2","OTHER SERVICES","299.00","0.00"
"COMMITTEE ON RULES","2010","2010Q2","SUPPLIES AND MATERIALS","20,803.38","13,022.35"
"COMMITTEE ON RULES","2010","2010Q2","EQUIPMENT","8,100.00","4,050.00"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","PERSONNEL COMPENSATION","2,964,751.66","1,502,550.37"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","TRAVEL","15,114.06","2,460.78"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","32,299.02","18,344.04"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","PRINTING AND REPRODUCTION","340.50","192.10"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","OTHER SERVICES","1,881.42","1,881.42"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","SUPPLIES AND MATERIALS","32,489.37","20,317.50"
"COMM ON SCIENCE AND TECHNOLOGY","2010","2010Q2","EQUIPMENT","33,153.10","29,771.19"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","PERSONNEL COMPENSATION","1,545,804.23","773,651.56"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","TRAVEL","2,665.76","2,665.76"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","9,819.45","6,234.73"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","PRINTING AND REPRODUCTION","2,630.40","1,929.90"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","OTHER SERVICES","23,033.48","13,361.74"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","SUPPLIES AND MATERIALS","8,547.83","6,056.95"
"COMMITTEE ON SMALL BUSINESS","2010","2010Q2","EQUIPMENT","7,356.87","4,769.13"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","PERSONNEL COMPENSATION","1,315,167.98","660,166.58"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","TRAVEL","799.03","799.03"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","14,026.16","8,621.16"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","PRINTING AND REPRODUCTION","152.30","152.30"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","OTHER SERVICES","11,259.98","5,746.49"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","SUPPLIES AND MATERIALS","19,142.05","9,454.98"
"STANDARDS OF OFFICIAL CONDUCT","2010","2010Q2","EQUIPMENT","4,613.13","2,893.59"
"VETERANS’ AFFAIRS","2010","2010Q2","PERSONNEL COMPENSATION","1,581,158.53","800,740.52"
"VETERANS’ AFFAIRS","2010","2010Q2","TRAVEL","12,599.80","10,716.89"
"VETERANS’ AFFAIRS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","16,999.24","10,513.78"
"VETERANS’ AFFAIRS","2010","2010Q2","PRINTING AND REPRODUCTION","299.60","133.80"
"VETERANS’ AFFAIRS","2010","2010Q2","OTHER SERVICES","50,948.32","49,974.92"
"VETERANS’ AFFAIRS","2010","2010Q2","SUPPLIES AND MATERIALS","8,381.10","4,535.76"
"VETERANS’ AFFAIRS","2010","2010Q2","EQUIPMENT","6,038.88","3,019.44"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","PERSONNEL COMPENSATION","4,084,793.27","2,081,602.50"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","TRAVEL","2,164.80","600.00"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","55,375.11","32,416.25"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","PRINTING AND REPRODUCTION","1,858.80","1,727.10"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","OTHER SERVICES","16,610.98","5,680.98"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","SUPPLIES AND MATERIALS","134,359.02","108,025.91"
"COMMITTEE ON WAYS AND MEANS","2010","2010Q2","EQUIPMENT","14,733.82","9,860.29"
"INTELLIGENCE","2010","2010Q2","PERSONNEL COMPENSATION","1,964,529.93","1,009,504.68"
"INTELLIGENCE","2010","2010Q2","TRAVEL","6,168.09","2,808.92"
"INTELLIGENCE","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","19,519.79","10,335.15"
"INTELLIGENCE","2010","2010Q2","PRINTING AND REPRODUCTION","571.00","167.50"
"INTELLIGENCE","2010","2010Q2","OTHER SERVICES","37,592.12","18,607.68"
"INTELLIGENCE","2010","2010Q2","SUPPLIES AND MATERIALS","24,920.07","11,676.62"
"INTELLIGENCE","2010","2010Q2","EQUIPMENT","11,858.00","9,629.00"
"HOMELAND SECURITY","2010","2010Q2","PERSONNEL COMPENSATION","3,589,150.46","1,880,660.93"
"HOMELAND SECURITY","2010","2010Q2","TRAVEL","46,075.57","25,862.19"
"HOMELAND SECURITY","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","62,414.36","38,537.59"
"HOMELAND SECURITY","2010","2010Q2","PRINTING AND REPRODUCTION","5,586.95","5,165.80"
"HOMELAND SECURITY","2010","2010Q2","OTHER SERVICES","98,893.72","67,494.72"
"HOMELAND SECURITY","2010","2010Q2","SUPPLIES AND MATERIALS","103,121.71","89,441.59"
"HOMELAND SECURITY","2010","2010Q2","EQUIPMENT","44,161.95","33,420.03"
"ENERGY INDEP & GLOBAL WARMING","2010","2010Q2","PERSONNEL COMPENSATION","799,585.60","399,923.67"
"ENERGY INDEP & GLOBAL WARMING","2010","2010Q2","TRAVEL","54.00","0.00"
"ENERGY INDEP & GLOBAL WARMING","2010","2010Q2","RENT, COMMUNICATION, UTILITIES","10,857.54","6,214.29"
"ENERGY INDEP & GLOBAL WARMING","2010","2010Q2","PRINTING AND REPRODUCTION","893.14","843.24"
"ENERGY INDEP & GLOBAL WARMING","2010","2010Q2","OTHER SERVICES","17,573.34","10,749.67"
