"OFFICE","YEAR","QUARTER","CATEGORY","YTD","AMOUNT"
"HON. IKE SKELTON","2010","2010Q3","OTHER SERVICES","32,698.50","9,925.50"
"HON. IKE SKELTON","2010","2010Q3","SUPPLIES AND MATERIALS","14,790.65","6,825.83"
"HON. IKE SKELTON","2010","2010Q3","EQUIPMENT","2,701.37","1,109.52"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","FRANKED MAIL","54,328.80","51,698.28"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","PERSONNEL COMPENSATION","728,128.11","240,928.06"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","TRAVEL","23,924.79","8,095.94"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","129,985.41","42,907.56"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","PRINTING AND REPRODUCTION","23,164.66","21,961.74"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","OTHER SERVICES","39,104.72","11,418.50"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","SUPPLIES AND MATERIALS","20,235.31","5,826.50"
"HON. LOUISE MCINTOSH SLAUGHTER","2010","2010Q3","EQUIPMENT","4,962.75","1,561.13"
"HON. ADAM SMITH","2010","2010Q3","FRANKED MAIL","49,088.03","885.35"
"HON. ADAM SMITH","2010","2010Q3","PERSONNEL COMPENSATION","721,301.47","228,904.79"
"HON. ADAM SMITH","2010","2010Q3","TRAVEL","58,281.16","19,617.91"
"HON. ADAM SMITH","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","64,188.08","17,454.02"
"HON. ADAM SMITH","2010","2010Q3","PRINTING AND REPRODUCTION","22,449.12","6,002.86"
"HON. ADAM SMITH","2010","2010Q3","OTHER SERVICES","36,962.56","11,688.74"
"HON. ADAM SMITH","2010","2010Q3","SUPPLIES AND MATERIALS","18,375.16","2,158.64"
"HON. ADAM SMITH","2010","2010Q3","EQUIPMENT","3,746.19","909.00"
"HON. ADRIAN SMITH","2010","2010Q3","FRANKED MAIL","55,610.14","14,704.89"
"HON. ADRIAN SMITH","2010","2010Q3","PERSONNEL COMPENSATION","698,337.82","233,171.46"
"HON. ADRIAN SMITH","2010","2010Q3","TRAVEL","86,007.16","35,108.31"
"HON. ADRIAN SMITH","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","69,488.04","29,811.84"
"HON. ADRIAN SMITH","2010","2010Q3","PRINTING AND REPRODUCTION","28,429.67","22,399.74"
"HON. ADRIAN SMITH","2010","2010Q3","OTHER SERVICES","44,624.36","15,071.86"
"HON. ADRIAN SMITH","2010","2010Q3","SUPPLIES AND MATERIALS","27,844.01","12,351.39"
"HON. ADRIAN SMITH","2010","2010Q3","EQUIPMENT","11,113.23","4,866.97"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","FRANKED MAIL","91,555.27","44,318.20"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","PERSONNEL COMPENSATION","780,166.18","262,103.30"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","TRAVEL","12,657.40","5,081.29"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","61,258.50","21,417.64"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","PRINTING AND REPRODUCTION","31,166.15","15,094.46"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","OTHER SERVICES","36,609.02","13,148.01"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","SUPPLIES AND MATERIALS","23,896.58","6,429.46"
"HON. CHRISTOPHER H SMITH","2010","2010Q3","EQUIPMENT","2,869.55","805.55"
"HON. LAMAR SMITH","2010","2010Q3","FRANKED MAIL","115,107.42","103,634.29"
"HON. LAMAR SMITH","2010","2010Q3","PERSONNEL COMPENSATION","650,685.85","220,307.58"
"HON. LAMAR SMITH","2010","2010Q3","TRAVEL","29,845.65","16,478.64"
"HON. LAMAR SMITH","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","57,788.17","20,013.74"
"HON. LAMAR SMITH","2010","2010Q3","PRINTING AND REPRODUCTION","73,498.33","65,535.50"
"HON. LAMAR SMITH","2010","2010Q3","OTHER SERVICES","49,192.41","23,922.97"
"HON. LAMAR SMITH","2010","2010Q3","SUPPLIES AND MATERIALS","15,447.21","6,143.40"
"HON. LAMAR SMITH","2010","2010Q3","EQUIPMENT","37,014.32","32,394.86"
"HON. VIC SNYDER","2010","2010Q3","FRANKED MAIL","5,761.57","1,388.37"
"HON. VIC SNYDER","2010","2010Q3","PERSONNEL COMPENSATION","741,189.80","253,359.07"
"HON. VIC SNYDER","2010","2010Q3","TRAVEL","26,337.34","9,404.80"
"HON. VIC SNYDER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","76,704.30","27,363.70"
"HON. VIC SNYDER","2010","2010Q3","PRINTING AND REPRODUCTION","1,478.14","441.82"
"HON. VIC SNYDER","2010","2010Q3","OTHER SERVICES","35,521.00","11,528.00"
"HON. VIC SNYDER","2010","2010Q3","SUPPLIES AND MATERIALS","15,643.91","5,172.46"
"HON. VIC SNYDER","2010","2010Q3","EQUIPMENT","1,665.00","555.00"
"HON. MARK E SOUDER","2010","2010Q3","FRANKED MAIL","9,291.32","567.72"
"HON. MARK E SOUDER","2010","2010Q3","PERSONNEL COMPENSATION","695,843.54","210,572.25"
"HON. MARK E SOUDER","2010","2010Q3","TRAVEL","45,829.29","17,222.48"
"HON. MARK E SOUDER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","66,200.30","25,963.57"
"HON. MARK E SOUDER","2010","2010Q3","PRINTING AND REPRODUCTION","5,852.13","1,241.01"
"HON. MARK E SOUDER","2010","2010Q3","OTHER SERVICES","38,076.87","12,968.26"
"HON. MARK E SOUDER","2010","2010Q3","SUPPLIES AND MATERIALS","7,831.90","1,959.98"
"HON. MARK E SOUDER","2010","2010Q3","EQUIPMENT","3,537.50","-67.28"
"HON. ZACHARY T. SPACE","2010","2010Q3","FRANKED MAIL","169,152.24","109,100.28"
"HON. ZACHARY T. SPACE","2010","2010Q3","PERSONNEL COMPENSATION","639,962.36","197,286.06"
"HON. ZACHARY T. SPACE","2010","2010Q3","TRAVEL","54,239.40","17,586.95"
"HON. ZACHARY T. SPACE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","57,907.74","22,087.81"
"HON. ZACHARY T. SPACE","2010","2010Q3","PRINTING AND REPRODUCTION","127,150.98","87,321.43"
"HON. ZACHARY T. SPACE","2010","2010Q3","OTHER SERVICES","39,722.40","19,523.10"
"HON. ZACHARY T. SPACE","2010","2010Q3","SUPPLIES AND MATERIALS","15,099.86","1,300.64"
"HON. ZACHARY T. SPACE","2010","2010Q3","EQUIPMENT","7,048.18","3,729.68"
"HON. JACKIE SPEIER","2010","2010Q3","FRANKED MAIL","47,345.03","2,196.90"
"HON. JACKIE SPEIER","2010","2010Q3","PERSONNEL COMPENSATION","803,092.06","285,206.98"
"HON. JACKIE SPEIER","2010","2010Q3","TRAVEL","15,649.85","5,601.38"
"HON. JACKIE SPEIER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","92,460.63","37,743.97"
"HON. JACKIE SPEIER","2010","2010Q3","PRINTING AND REPRODUCTION","6,794.28","4,436.50"
"HON. JACKIE SPEIER","2010","2010Q3","OTHER SERVICES","27,651.50","9,455.50"
"HON. JACKIE SPEIER","2010","2010Q3","SUPPLIES AND MATERIALS","33,096.90","12,430.53"
"HON. JACKIE SPEIER","2010","2010Q3","EQUIPMENT","3,501.09","2,029.39"
"HON. JOHN M SPRATT JR","2010","2010Q3","FRANKED MAIL","4,775.98","3,235.38"
"HON. JOHN M SPRATT JR","2010","2010Q3","PERSONNEL COMPENSATION","850,203.04","284,732.46"
"HON. JOHN M SPRATT JR","2010","2010Q3","TRAVEL","27,182.44","9,573.60"
"HON. JOHN M SPRATT JR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","52,858.34","18,767.76"
"HON. JOHN M SPRATT JR","2010","2010Q3","PRINTING AND REPRODUCTION","4,079.13","3,522.40"
"HON. JOHN M SPRATT JR","2010","2010Q3","OTHER SERVICES","34,967.00","10,788.00"
"HON. JOHN M SPRATT JR","2010","2010Q3","SUPPLIES AND MATERIALS","9,648.72","3,188.05"
"HON. JOHN M SPRATT JR","2010","2010Q3","EQUIPMENT","22,314.58","3,333.25"
"HON. FORTNEY PETE STARK","2010","2010Q3","FRANKED MAIL","81,364.74","54,985.87"
"HON. FORTNEY PETE STARK","2010","2010Q3","PERSONNEL COMPENSATION","627,454.19","218,124.99"
"HON. FORTNEY PETE STARK","2010","2010Q3","TRAVEL","5,620.45","4,842.94"
"HON. FORTNEY PETE STARK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","74,862.51","23,126.49"
"HON. FORTNEY PETE STARK","2010","2010Q3","PRINTING AND REPRODUCTION","30,829.41","15,836.76"
"HON. FORTNEY PETE STARK","2010","2010Q3","OTHER SERVICES","20,520.32","7,881.32"
"HON. FORTNEY PETE STARK","2010","2010Q3","SUPPLIES AND MATERIALS","16,207.11","8,364.23"
"HON. FORTNEY PETE STARK","2010","2010Q3","EQUIPMENT","2,297.59","1,281.59"
"HON. CLIFF STEARNS","2010","2010Q3","FRANKED MAIL","90,023.91","862.51"
"HON. CLIFF STEARNS","2010","2010Q3","PERSONNEL COMPENSATION","665,104.34","224,191.44"
"HON. CLIFF STEARNS","2010","2010Q3","TRAVEL","42,206.68","21,114.42"
"HON. CLIFF STEARNS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","99,541.27","34,250.86"
"HON. CLIFF STEARNS","2010","2010Q3","PRINTING AND REPRODUCTION","83,344.69","18,098.61"
"HON. CLIFF STEARNS","2010","2010Q3","OTHER SERVICES","25,767.85","10,197.51"
"HON. CLIFF STEARNS","2010","2010Q3","SUPPLIES AND MATERIALS","48,169.38","12,016.29"
"HON. CLIFF STEARNS","2010","2010Q3","EQUIPMENT","3,154.71","907.82"
"HON. BART STUPAK","2010","2010Q3","FRANKED MAIL","45,155.57","37,959.54"
"HON. BART STUPAK","2010","2010Q3","PERSONNEL COMPENSATION","786,834.41","255,459.71"
"HON. BART STUPAK","2010","2010Q3","TRAVEL","30,690.95","15,553.55"
"HON. BART STUPAK","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","72,349.11","24,097.07"
"HON. BART STUPAK","2010","2010Q3","PRINTING AND REPRODUCTION","648.62","278.66"
"HON. BART STUPAK","2010","2010Q3","OTHER SERVICES","30,484.00","10,248.00"
"HON. BART STUPAK","2010","2010Q3","SUPPLIES AND MATERIALS","21,375.63","3,596.43"
"HON. BART STUPAK","2010","2010Q3","EQUIPMENT","7,664.46","2,454.12"
"HON. JOHN SULLIVAN","2010","2010Q3","FRANKED MAIL","69,409.74","3,518.54"
"HON. JOHN SULLIVAN","2010","2010Q3","PERSONNEL COMPENSATION","687,309.22","220,235.18"
"HON. JOHN SULLIVAN","2010","2010Q3","TRAVEL","29,628.67","11,615.53"
"HON. JOHN SULLIVAN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","85,126.62","29,911.17"
"HON. JOHN SULLIVAN","2010","2010Q3","PRINTING AND REPRODUCTION","42,748.01","11,201.17"
"HON. JOHN SULLIVAN","2010","2010Q3","OTHER SERVICES","42,488.90","19,920.50"
"HON. JOHN SULLIVAN","2010","2010Q3","SUPPLIES AND MATERIALS","35,730.82","15,065.37"
"HON. JOHN SULLIVAN","2010","2010Q3","EQUIPMENT","1,397.21","285.63"
"HON. BETTY SUTTON","2010","2010Q3","FRANKED MAIL","36,652.67","32,804.18"
"HON. BETTY SUTTON","2010","2010Q3","PERSONNEL COMPENSATION","773,272.36","262,419.47"
"HON. BETTY SUTTON","2010","2010Q3","TRAVEL","44,568.52","22,039.80"
"HON. BETTY SUTTON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","55,917.81","19,936.67"
"HON. BETTY SUTTON","2010","2010Q3","PRINTING AND REPRODUCTION","31,374.73","29,634.50"
"HON. BETTY SUTTON","2010","2010Q3","OTHER SERVICES","19,618.95","7,032.00"
"HON. BETTY SUTTON","2010","2010Q3","SUPPLIES AND MATERIALS","29,441.46","12,604.26"
"HON. BETTY SUTTON","2010","2010Q3","EQUIPMENT","9,885.69","2,861.67"
"HON. JOHN TANNER","2010","2010Q3","FRANKED MAIL","5,894.64","1,651.38"
"HON. JOHN TANNER","2010","2010Q3","PERSONNEL COMPENSATION","863,020.14","285,384.62"
"HON. JOHN TANNER","2010","2010Q3","TRAVEL","40,620.01","18,339.30"
"HON. JOHN TANNER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","60,588.37","21,089.62"
"HON. JOHN TANNER","2010","2010Q3","PRINTING AND REPRODUCTION","1,995.07","739.38"
"HON. JOHN TANNER","2010","2010Q3","OTHER SERVICES","44,557.60","8,412.24"
"HON. JOHN TANNER","2010","2010Q3","SUPPLIES AND MATERIALS","14,045.40","5,176.58"
"HON. JOHN TANNER","2010","2010Q3","EQUIPMENT","5,831.23","2,175.70"
"HON. GENE TAYLOR","2010","2010Q3","FRANKED MAIL","5,253.59","1,337.82"
"HON. GENE TAYLOR","2010","2010Q3","PERSONNEL COMPENSATION","821,782.77","270,463.08"
"HON. GENE TAYLOR","2010","2010Q3","TRAVEL","30,637.07","11,467.06"
"HON. GENE TAYLOR","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","91,677.30","33,992.12"
"HON. GENE TAYLOR","2010","2010Q3","PRINTING AND REPRODUCTION","5,234.10","1,036.50"
"HON. GENE TAYLOR","2010","2010Q3","OTHER SERVICES","12,126.59","4,777.52"
"HON. GENE TAYLOR","2010","2010Q3","SUPPLIES AND MATERIALS","13,555.42","6,481.10"
"HON. GENE TAYLOR","2010","2010Q3","EQUIPMENT","10,337.55","9,476.25"
"HON. HARRY TEAGUE","2010","2010Q3","FRANKED MAIL","168,957.05","73,081.69"
"HON. HARRY TEAGUE","2010","2010Q3","PERSONNEL COMPENSATION","638,945.31","196,467.26"
"HON. HARRY TEAGUE","2010","2010Q3","TRAVEL","96,964.28","34,836.39"
"HON. HARRY TEAGUE","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","97,345.12","40,198.60"
"HON. HARRY TEAGUE","2010","2010Q3","PRINTING AND REPRODUCTION","122,153.23","57,304.00"
"HON. HARRY TEAGUE","2010","2010Q3","OTHER SERVICES","24,125.16","10,639.90"
"HON. HARRY TEAGUE","2010","2010Q3","SUPPLIES AND MATERIALS","10,338.87","3,868.41"
"HON. HARRY TEAGUE","2010","2010Q3","EQUIPMENT","9,851.07","3,700.50"
"HON. LEE TERRY","2010","2010Q3","FRANKED MAIL","95,121.63","27,433.16"
"HON. LEE TERRY","2010","2010Q3","PERSONNEL COMPENSATION","660,893.13","219,455.09"
"HON. LEE TERRY","2010","2010Q3","TRAVEL","38,969.81","15,583.42"
"HON. LEE TERRY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","75,123.87","26,462.93"
"HON. LEE TERRY","2010","2010Q3","PRINTING AND REPRODUCTION","71,359.46","24,554.45"
"HON. LEE TERRY","2010","2010Q3","OTHER SERVICES","38,304.50","13,787.50"
"HON. LEE TERRY","2010","2010Q3","SUPPLIES AND MATERIALS","35,013.10","2,918.25"
"HON. LEE TERRY","2010","2010Q3","EQUIPMENT","18,416.63","3,472.26"
"HON. BENNIE G. THOMPSON","2010","2010Q3","FRANKED MAIL","24,978.60","16,762.35"
"HON. BENNIE G. THOMPSON","2010","2010Q3","PERSONNEL COMPENSATION","639,407.93","216,355.95"
"HON. BENNIE G. THOMPSON","2010","2010Q3","TRAVEL","56,459.00","29,949.99"
"HON. BENNIE G. THOMPSON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","102,165.55","38,969.00"
"HON. BENNIE G. THOMPSON","2010","2010Q3","PRINTING AND REPRODUCTION","11,334.94","5,364.28"
"HON. BENNIE G. THOMPSON","2010","2010Q3","OTHER SERVICES","41,472.93","14,807.00"
"HON. BENNIE G. THOMPSON","2010","2010Q3","SUPPLIES AND MATERIALS","34,465.47","15,077.71"
"HON. BENNIE G. THOMPSON","2010","2010Q3","EQUIPMENT","11,067.55","4,330.60"
"HON. GLENN THOMPSON","2010","2010Q3","FRANKED MAIL","2,989.72","908.63"
"HON. GLENN THOMPSON","2010","2010Q3","PERSONNEL COMPENSATION","810,515.45","278,629.22"
"HON. GLENN THOMPSON","2010","2010Q3","TRAVEL","49,346.42","21,216.36"
"HON. GLENN THOMPSON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","60,420.65","27,152.30"
"HON. GLENN THOMPSON","2010","2010Q3","PRINTING AND REPRODUCTION","349.52","187.72"
"HON. GLENN THOMPSON","2010","2010Q3","OTHER SERVICES","28,833.89","9,684.63"
"HON. GLENN THOMPSON","2010","2010Q3","SUPPLIES AND MATERIALS","8,005.37","2,848.54"
"HON. GLENN THOMPSON","2010","2010Q3","EQUIPMENT","1,782.44","535.98"
"HON. MIKE THOMPSON","2010","2010Q3","FRANKED MAIL","16,310.22","10,668.90"
"HON. MIKE THOMPSON","2010","2010Q3","PERSONNEL COMPENSATION","773,640.22","268,460.38"
"HON. MIKE THOMPSON","2010","2010Q3","TRAVEL","40,879.55","14,632.79"
"HON. MIKE THOMPSON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","64,903.89","28,239.67"
"HON. MIKE THOMPSON","2010","2010Q3","PRINTING AND REPRODUCTION","18,830.79","18,270.70"
"HON. MIKE THOMPSON","2010","2010Q3","OTHER SERVICES","24,717.98","8,203.63"
"HON. MIKE THOMPSON","2010","2010Q3","SUPPLIES AND MATERIALS","13,330.35","4,524.81"
"HON. MIKE THOMPSON","2010","2010Q3","EQUIPMENT","4,410.45","2,897.65"
"HON. MAC THORNBERRY","2010","2010Q3","FRANKED MAIL","12,220.68","1,306.73"
"HON. MAC THORNBERRY","2010","2010Q3","PERSONNEL COMPENSATION","836,802.57","338,694.79"
"HON. MAC THORNBERRY","2010","2010Q3","TRAVEL","47,522.85","16,503.38"
"HON. MAC THORNBERRY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","79,458.23","33,848.24"
"HON. MAC THORNBERRY","2010","2010Q3","PRINTING AND REPRODUCTION","16,143.14","1,925.34"
"HON. MAC THORNBERRY","2010","2010Q3","OTHER SERVICES","40,964.02","13,847.25"
"HON. MAC THORNBERRY","2010","2010Q3","SUPPLIES AND MATERIALS","11,705.16","2,010.63"
"HON. MAC THORNBERRY","2010","2010Q3","EQUIPMENT","7,542.27","5,627.17"
"HON. TODD TIAHRT","2010","2010Q3","FRANKED MAIL","24,993.24","2,699.38"
"HON. TODD TIAHRT","2010","2010Q3","PERSONNEL COMPENSATION","759,425.89","278,587.15"
"HON. TODD TIAHRT","2010","2010Q3","TRAVEL","40,668.64","15,873.28"
"HON. TODD TIAHRT","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","86,360.87","18,917.52"
"HON. TODD TIAHRT","2010","2010Q3","PRINTING AND REPRODUCTION","25,596.33","343.87"
"HON. TODD TIAHRT","2010","2010Q3","OTHER SERVICES","30,886.09","10,312.03"
"HON. TODD TIAHRT","2010","2010Q3","SUPPLIES AND MATERIALS","14,790.82","2,185.22"
"HON. TODD TIAHRT","2010","2010Q3","EQUIPMENT","2,309.25","855.75"
"HON. PATRICK J. TIBERI","2010","2010Q3","FRANKED MAIL","5,976.33","690.40"
"HON. PATRICK J. TIBERI","2010","2010Q3","PERSONNEL COMPENSATION","726,414.45","240,314.42"
"HON. PATRICK J. TIBERI","2010","2010Q3","TRAVEL","26,376.46","10,092.57"
"HON. PATRICK J. TIBERI","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","93,852.93","42,877.27"
"HON. PATRICK J. TIBERI","2010","2010Q3","PRINTING AND REPRODUCTION","9,960.36","212.88"
"HON. PATRICK J. TIBERI","2010","2010Q3","OTHER SERVICES","48,006.20","12,588.00"
"HON. PATRICK J. TIBERI","2010","2010Q3","SUPPLIES AND MATERIALS","11,082.12","4,412.49"
"HON. PATRICK J. TIBERI","2010","2010Q3","EQUIPMENT","1,609.40","501.06"
"HON. JOHN F. TIERNEY","2010","2010Q3","FRANKED MAIL","27,198.89","24,065.66"
"HON. JOHN F. TIERNEY","2010","2010Q3","PERSONNEL COMPENSATION","826,629.41","283,269.68"
"HON. JOHN F. TIERNEY","2010","2010Q3","TRAVEL","18,776.53","9,715.83"
"HON. JOHN F. TIERNEY","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","77,859.36","21,342.87"
"HON. JOHN F. TIERNEY","2010","2010Q3","PRINTING AND REPRODUCTION","10,664.25","10,504.25"
"HON. JOHN F. TIERNEY","2010","2010Q3","OTHER SERVICES","24,793.59","9,292.70"
"HON. JOHN F. TIERNEY","2010","2010Q3","SUPPLIES AND MATERIALS","4,010.62","2,228.68"
"HON. JOHN F. TIERNEY","2010","2010Q3","EQUIPMENT","3,380.38","1,535.20"
"HON. DINA TITUS","2010","2010Q3","FRANKED MAIL","195,737.77","120,007.02"
"HON. DINA TITUS","2010","2010Q3","PERSONNEL COMPENSATION","546,949.94","180,999.96"
"HON. DINA TITUS","2010","2010Q3","TRAVEL","47,723.29","20,300.39"
"HON. DINA TITUS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","68,640.31","21,115.77"
"HON. DINA TITUS","2010","2010Q3","PRINTING AND REPRODUCTION","189,312.93","112,211.26"
"HON. DINA TITUS","2010","2010Q3","OTHER SERVICES","38,775.14","13,414.63"
"HON. DINA TITUS","2010","2010Q3","SUPPLIES AND MATERIALS","13,926.32","6,291.99"
"HON. DINA TITUS","2010","2010Q3","EQUIPMENT","3,134.97","1,044.99"
"HON. PAUL D. TONKO","2010","2010Q3","FRANKED MAIL","80,988.99","40,231.93"
"HON. PAUL D. TONKO","2010","2010Q3","PERSONNEL COMPENSATION","668,138.97","246,341.10"
"HON. PAUL D. TONKO","2010","2010Q3","TRAVEL","22,594.80","8,999.09"
"HON. PAUL D. TONKO","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","67,241.08","21,609.48"
"HON. PAUL D. TONKO","2010","2010Q3","PRINTING AND REPRODUCTION","53,468.26","33,027.04"
"HON. PAUL D. TONKO","2010","2010Q3","OTHER SERVICES","46,783.04","16,210.79"
"HON. PAUL D. TONKO","2010","2010Q3","SUPPLIES AND MATERIALS","16,861.62","2,644.92"
"HON. PAUL D. TONKO","2010","2010Q3","EQUIPMENT","10,903.29","5,525.49"
"HON. EDOLPHUS TOWNS","2010","2010Q3","FRANKED MAIL","46,669.43","11,880.92"
"HON. EDOLPHUS TOWNS","2010","2010Q3","PERSONNEL COMPENSATION","700,098.38","259,505.55"
"HON. EDOLPHUS TOWNS","2010","2010Q3","TRAVEL","32,707.08","16,049.41"
"HON. EDOLPHUS TOWNS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","147,274.47","52,481.94"
"HON. EDOLPHUS TOWNS","2010","2010Q3","PRINTING AND REPRODUCTION","43,407.62","8,335.65"
"HON. EDOLPHUS TOWNS","2010","2010Q3","OTHER SERVICES","41,213.71","13,596.23"
"HON. EDOLPHUS TOWNS","2010","2010Q3","SUPPLIES AND MATERIALS","32,166.77","9,746.37"
"HON. EDOLPHUS TOWNS","2010","2010Q3","EQUIPMENT","11,609.38","8,487.16"
"HON. NIKI TSONGAS","2010","2010Q3","FRANKED MAIL","51,823.57","21,959.29"
"HON. NIKI TSONGAS","2010","2010Q3","PERSONNEL COMPENSATION","751,066.48","257,439.13"
"HON. NIKI TSONGAS","2010","2010Q3","TRAVEL","27,343.09","9,937.89"
"HON. NIKI TSONGAS","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","72,108.20","23,446.81"
"HON. NIKI TSONGAS","2010","2010Q3","PRINTING AND REPRODUCTION","60,090.26","38,580.62"
"HON. NIKI TSONGAS","2010","2010Q3","OTHER SERVICES","26,490.29","8,611.87"
"HON. NIKI TSONGAS","2010","2010Q3","SUPPLIES AND MATERIALS","30,666.47","15,201.37"
"HON. NIKI TSONGAS","2010","2010Q3","EQUIPMENT","2,738.97","912.99"
"HON. MICHAEL R. TURNER","2010","2010Q3","FRANKED MAIL","6,693.62","3,046.98"
"HON. MICHAEL R. TURNER","2010","2010Q3","PERSONNEL COMPENSATION","717,195.74","263,102.74"
"HON. MICHAEL R. TURNER","2010","2010Q3","TRAVEL","50,573.45","21,313.32"
"HON. MICHAEL R. TURNER","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","74,769.31","28,073.37"
"HON. MICHAEL R. TURNER","2010","2010Q3","PRINTING AND REPRODUCTION","1,535.68","157.50"
"HON. MICHAEL R. TURNER","2010","2010Q3","OTHER SERVICES","44,754.70","15,624.50"
"HON. MICHAEL R. TURNER","2010","2010Q3","SUPPLIES AND MATERIALS","13,140.98","3,887.32"
"HON. MICHAEL R. TURNER","2010","2010Q3","EQUIPMENT","5,502.04","2,500.68"
"HON. FRED UPTON","2010","2010Q3","FRANKED MAIL","4,977.92","1,881.84"
"HON. FRED UPTON","2010","2010Q3","PERSONNEL COMPENSATION","676,662.23","224,650.80"
"HON. FRED UPTON","2010","2010Q3","TRAVEL","48,724.98","24,823.16"
"HON. FRED UPTON","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","63,904.32","20,722.61"
"HON. FRED UPTON","2010","2010Q3","PRINTING AND REPRODUCTION","508.13","222.71"
"HON. FRED UPTON","2010","2010Q3","OTHER SERVICES","46,651.10","15,969.37"
"HON. FRED UPTON","2010","2010Q3","SUPPLIES AND MATERIALS","13,706.77","6,419.02"
"HON. FRED UPTON","2010","2010Q3","EQUIPMENT","4,971.30","3,481.47"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","FRANKED MAIL","63,113.65","43,509.96"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","PERSONNEL COMPENSATION","693,860.99","216,436.83"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","TRAVEL","4,538.00","2,301.93"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","90,438.57","31,520.20"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","PRINTING AND REPRODUCTION","69,789.63","54,475.71"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","OTHER SERVICES","37,493.00","13,601.00"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","SUPPLIES AND MATERIALS","18,346.93","6,503.27"
"HON. CHRIS VAN HOLLEN","2010","2010Q3","EQUIPMENT","4,449.76","3,183.76"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","FRANKED MAIL","37,612.42","822.82"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","PERSONNEL COMPENSATION","676,859.11","223,316.62"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","TRAVEL","4,956.93","1,677.50"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","RENT, COMMUNICATION, UTILITIES","114,234.97","40,283.96"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","PRINTING AND REPRODUCTION","32,143.80","211.00"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","OTHER SERVICES","42,611.41","15,419.41"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","SUPPLIES AND MATERIALS","12,644.06","3,308.11"
"HON. NYDIA M VELAZQUEZ","2010","2010Q3","EQUIPMENT","6,426.90","1,692.30"
